Source,Folio,Locus,Raw_Text,Clean_Text
ZL3b-n,f80v,"f80v.39,+P0",sol.aiin.chey.qokain.ches.ol.chckhy.qokeedy.tchdy.aral,sol aiin chey qokain ches ol chckhy qokeedy tchdy aral
ZL3b-n,f80v,"f80v.40,+P0",qokain.ol.cheeor.olar.chey.t[ch:?]ar.ol.chedy.qotal.olchedy,qokain ol cheeor olar chey tchar ol chedy qotal olchedy
ZL3b-n,f80v,"f80v.41,+P0","tor.arol,ar.shckhy.lkol.otol.chedy.qokain.chckhy,qokal",tor arol ar shckhy lkol otol chedy qokain chckhy qokal
ZL3b-n,f80v,"f80v.42,+P0","pol.ol,aiin.olkal,shar.shedy.qokol.chdy.ldol.dar.al",pol ol aiin olkal shar shedy qokol chdy ldol dar al
ZL3b-n,f80v,"f80v.43,+P0",sor.ain.shkain.shar.okshey.dalar.shokal.dy,sor ain shkain shar okshey dalar shokal dy
ZL3b-n,f80v,"f80v.44,+P0",qokal.orol<$>,qokal orol
ZL3b-n,f81r,"f81r.1,@P0",<%>polchoy.qokedy.shol.opchedy.olpchedy.ofshdy.oly,polchoy qokedy shol opchedy olpchedy ofshdy oly
ZL3b-n,f81r,"f81r.2,+P0","dchey.lshl.alched.qokol.chol.otar,chedy.oky",dchey lshl alched qokol chol otar chedy oky
ZL3b-n,f81r,"f81r.3,+P0","qotey.l,chees.olkal.ol,chedy.okar.shedy",qotey l chees olkal ol chedy okar shedy
ZL3b-n,f81r,"f81r.4,+P0","dchedy.qokain.ol.ol.chcthy.ykeedy,al",dchedy qokain ol ol chcthy ykeedy al
ZL3b-n,f81r,"f81r.5,+P0","qol.cheol.okeey.ol.ol.olaiin.ol.or,ain",qol cheol okeey ol ol olaiin ol or ain
ZL3b-n,f81r,"f81r.6,+P0","sar.ol,eses.oteey.shor.qokeey.ol",sar ol eses oteey shor qokeey ol
ZL3b-n,f81r,"f81r.7,+P0",dshees.okain.chcthy.otey.okain,dshees okain chcthy otey okain
ZL3b-n,f81r,"f81r.8,+P0",pchedy.qokeey.oty.qotey.oteey.oly,pchedy qokeey oty qotey oteey oly
ZL3b-n,f81r,"f81r.9,+P0",qoteesy.qotedy.qokeedy.chcphey,qoteesy qotedy qokeedy chcphey
ZL3b-n,f81r,"f81r.10,+P0",chol.dain.otedy.cheey.qotain.ly,chol dain otedy cheey qotain ly
ZL3b-n,f81r,"f81r.11,+P0",olsheol.olkedy.sheckhedy.oltedy,olsheol olkedy sheckhedy oltedy
ZL3b-n,f81r,"f81r.12,+P0",ychedy.tedy.ol.sheedy.qokeey.loly,ychedy tedy ol sheedy qokeey loly
ZL3b-n,f81r,"f81r.13,+P0",dchol.shedy.qotedy.qol.chedy.chetyry,dchol shedy qotedy qol chedy chetyry
ZL3b-n,f81r,"f81r.14,+P0","qokechedy.qolsheedy.or,ain.arol.oeeedy",qokechedy qolsheedy or ain arol oeeedy
ZL3b-n,f81r,"f81r.15,+P0",sain.ol.cheedy.qokeedy.otedy<$>,sain ol cheedy qokeedy otedy
ZL3b-n,f81r,"f81r.16,+P0",<%>polchdy.qopchol.qokor.olpchedy.opol.oraisy,polchdy qopchol qokor olpchedy opol oraisy
ZL3b-n,f81r,"f81r.17,+P0","y,checthy.okeedy.shey.qokedy.ol.ochedar",y checthy okeedy shey qokedy ol ochedar
ZL3b-n,f81r,"f81r.18,+P0",osheedy.shedy.ol.shedy.okeedy.oror,osheedy shedy ol shedy okeedy oror
ZL3b-n,f81r,"f81r.19,+P0",qokedy.sheedy.chedy.qoteedy.olam,qokedy sheedy chedy qoteedy olam
ZL3b-n,f81r,"f81r.20,+P0",qopchedy.qol.chedy.qokeey.odaiin.rain.daly,qopchedy qol chedy qokeey odaiin rain daly
ZL3b-n,f81r,"f81r.21,+P0","dshedy.qokal.olkeey.oteey.olshey.otey,lol",dshedy qokal olkeey oteey olshey otey lol
ZL3b-n,f81r,"f81r.22,+P0","qotal.chedy.qol.ol.daiin.ol,chedar.ol.oly",qotal chedy qol ol daiin ol chedar ol oly
ZL3b-n,f81r,"f81r.23,+P0",[ch:sh]ey.okain.sheckhy.soiin.chey.lchey,chey okain sheckhy soiin chey lchey
ZL3b-n,f81r,"f81r.24,+P0","par,ody.shecphy.cheol.qotaldar.otedy.oly",par ody shecphy cheol qotaldar otedy oly
ZL3b-n,f81r,"f81r.25,+P0","sar.shedy.qol,otain.okair.okal.chedy.dy",sar shedy qol otain okair okal chedy dy
ZL3b-n,f81r,"f81r.26,+P0",pchedy.qokey.oteol.qol.sheor.shedy.qcthdys,pchedy qokey oteol qol sheor shedy qcthdys
ZL3b-n,f81r,"f81r.27,+P0",sol.chedy.qokedy.olkedy.dol.qokchedy,sol chedy qokedy olkedy dol qokchedy
ZL3b-n,f81r,"f81r.28,+P0",qokesdy.chedy.qokar.chey.taiin.otey.lchl,qokesdy chedy qokar chey taiin otey lchl
ZL3b-n,f81r,"f81r.29,+P0","y,sheedy.shy.chey.l,chcthy.ytar.olkaiin.ol",y sheedy shy chey l chcthy ytar olkaiin ol
ZL3b-n,f81r,"f81r.30,+P0","l.shedy.qokedy.sor.olkar.ol,kaiin.olkshdy",l shedy qokedy sor olkar ol kaiin olkshdy
ZL3b-n,f81r,"f81r.31,+P0","sol,shedy.ol.lchedy.shedy.shy.olkedy.ches.ar.or.oraiiin<$>",sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin
ZL3b-n,f81v,"f81v.1,@P0","<%>par.shey.keedy.shekal.dal.dar.ol,pchedy.shek,dain.ofalsheky",par shey keedy shekal dal dar ol pchedy shek dain ofalsheky
ZL3b-n,f81v,"f81v.2,+P0",qokedy.okaiin.kair.okal.sar.ol.kain.olkain.al.ol.rol.dl,qokedy okaiin kair okal sar ol kain olkain al ol rol dl
ZL3b-n,f81v,"f81v.3,+P0",saiin.daiin.olkeedy.okedy.dykain.shek.chdy.dalal.oldy,saiin daiin olkeedy okedy dykain shek chdy dalal oldy
ZL3b-n,f81v,"f81v.4,+P0","qokaiin.okain.cheeky.dy.ol,kaiin.dain.dy.daiin.chcthy",qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
ZL3b-n,f81v,"f81v.5,+P0",okaiin.daiin.otain.chckhy.okeedy.qoky.kar.daiin.okar,okaiin daiin otain chckhy okeedy qoky kar daiin okar
ZL3b-n,f81v,"f81v.6,+P0","qokain.okaiin.ol,chedy.cheol.lky.l.s.aiin.okain.daldy",qokain okaiin ol chedy cheol lky l s aiin okain daldy
ZL3b-n,f81v,"f81v.7,+P0","olor,ol.sheckhal.daiin.qokeedal.daiin.chckhy.schedy.qol",olor ol sheckhal daiin qokeedal daiin chckhy schedy qol
ZL3b-n,f81v,"f81v.8,+P0","ykol.or,shedy.sheedy.qolkeedy.daiin.dkain.cphedy.oldy",ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy
ZL3b-n,f81v,"f81v.9,+P0","yar,olchey,kaiin.okeey.daiin.olor.checkhy.daiidy<$>",yar olchey kaiin okeey daiin olor checkhy daiidy
ZL3b-n,f81v,"f81v.10,+P0",<%>polshy.[a:o]shyteed.qop.okeedy.otedy.okshedy.qoty.dairam,polshy ashyteed qop okeedy otedy okshedy qoty dairam
ZL3b-n,f81v,"f81v.11,+P0",[y:?]shey.qokeey.okeey.oky.ykeey.qoky.oky.lky.olchy.ky.dsholyd,yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd
ZL3b-n,f81v,"f81v.12,+P0",qol.ol.chdy.shedy.qokedy.ytedy.chetedy.lkedey.ytedy,qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy
ZL3b-n,f81v,"f81v.13,+P0","ykeshey.dch[s:]ed<!s above e>,ytedy.ytedy.dar.ykeda{iph}y.qoty.ykedy.okal",ykeshey dchsed ytedy ytedy dar ykedaiphy qoty ykedy okal
ZL3b-n,f81v,"f81v.14,+P0",dshedy.ykeedy.sheeky.daiin.okedy.qokeed.qokedy.lchpchdy,dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy
ZL3b-n,f81v,"f81v.15,+P0",qokal.chedy.ol.sheey.salshcthdy.qofchedy.r.chedy.ltary,qokal chedy ol sheey salshcthdy qofchedy r chedy ltary
ZL3b-n,f81v,"f81v.16,+P0",lor.shedy.qoeedy.ol.chy.rshdy.lshedy.dar.chdy.pchdy,lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy
ZL3b-n,f81v,"f81v.17,+P0",sshkchdy.chedy.ol.shedy.qolchedy.qokain.{ch'}ckhy.dl.ral,sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral
ZL3b-n,f81v,"f81v.18,+P0",qokchdy.chey.ol.cheky.ol.shedy.qokedy.qokedy.chckhy.qoky,qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
ZL3b-n,f81v,"f81v.19,+P0","solkeey.ol.shedy.qokar.shckhy.d{ch'}edy.qokar.qokal.dol,chy",solkeey ol shedy qokar shckhy dedy qokar qokal dol chy
ZL3b-n,f81v,"f81v.20,+P0",qocthey.chekal.chedy.qokedy.lshety.qoldy.ltedy.qotain,qocthey chekal chedy qokedy lshety qoldy ltedy qotain
ZL3b-n,f81v,"f81v.21,+P0",lsho.qokey.lshedy.lshedy.chedy.qolky.lchedal.qol.otar,lsho qokey lshedy lshedy chedy qolky lchedal qol otar
ZL3b-n,f81v,"f81v.22,+P0",qokal.qol.oiin.cheey.dal.lchedy.chedy.salchtedytar,qokal qol oiin cheey dal lchedy chedy salchtedytar
ZL3b-n,f81v,"f81v.23,+P0",shol.qe[t:k]chy.ykaiin.olkain.shedy.qoky.dchedy.rol.olcthdy,shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy
ZL3b-n,f81v,"f81v.24,+P0",ytey.okchedy.qokal.okeey.qol.cheedy.sal.teol.dchdy.ly,ytey okchedy qokal okeey qol cheedy sal teol dchdy ly
ZL3b-n,f81v,"f81v.25,+P0","oshedy.qotedy.sh[o:a]l.chedy.y,shchey.ol,chey.qol,chedy,tchd.oky",oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky
ZL3b-n,f81v,"f81v.26,+P0",[?:q]ol.checholtar.oiin.okedy.dal.shey.olkeol.olkeedy.okeol,checholtar oiin okedy dal shey olkeol olkeedy okeol
ZL3b-n,f81v,"f81v.27,+P0",dsheol.oiiin.olkeedy.tedy.cheky.shckhedy.chal<$>,dsheol oiiin olkeedy tedy cheky shckhedy chal
ZL3b-n,f81v,"f81v.28,@Lt",otain.olkal,otain olkal
ZL3b-n,f82r,"f82r.1,@P0",<%>qosheedy.qokeol.daiin.shckhy<->okeeor.cheey.daiin.shey,qosheedy qokeol daiin shckhyokeeor cheey daiin shey
ZL3b-n,f82r,"f82r.2,+P0",dchedy.qolchedy.qokain.dy<->qokeedy.qokal.lcheckhy.lched,dchedy qolchedy qokain dyqokeedy qokal lcheckhy lched
ZL3b-n,f82r,"f82r.3,+P0",qokeey.lcheckhedy.qokaly<->solkaiin.chckhy.qokaiin,qokeey lcheckhedy qokalysolkaiin chckhy qokaiin
ZL3b-n,f82r,"f82r.4,+P0",qokaiin.octheol.chkeey.ldy<->oteey.qokal.sheckhy.qoky,qokaiin octheol chkeey ldyoteey qokal sheckhy qoky
ZL3b-n,f82r,"f82r.5,+P0",sol.lkchedy.qokeedy.qokal<->cthol.chedy.qoteedy.qokal,sol lkchedy qokeedy qokalcthol chedy qoteedy qokal
ZL3b-n,f82r,"f82r.6,+P0",sar.shedy.qol.shedaiin.sheckhy.okal.sheky.qotaiin.chedol,sar shedy qol shedaiin sheckhy okal sheky qotaiin chedol
ZL3b-n,f82r,"f82r.7,+P0",dshedy.sotaiin.qokar.shedy.solshedy.qokeey.qoky.ls.cheey,dshedy sotaiin qokar shedy solshedy qokeey qoky ls cheey
ZL3b-n,f82r,"f82r.8,+P0","qekeey.sheedy.qokedy.lcho,r.cheey.qokey.qotal.chedy.qoteor",qekeey sheedy qokedy lcho r cheey qokey qotal chedy qoteor
ZL3b-n,f82r,"f82r.9,+P0",ssholshecthy.qokaiin.chkedy.rchey.dairchey.qokaiin<$>,ssholshecthy qokaiin chkedy rchey dairchey qokaiin
ZL3b-n,f82r,"f82r.10,@Lt",orolda[ir:in],oroldair
ZL3b-n,f82r,"f82r.11,@P0","<%>kolchdy.qokedy.qopol.qotedor.chopchedy.qotal,chedy.kam",kolchdy qokedy qopol qotedor chopchedy qotal chedy kam
ZL3b-n,f82r,"f82r.12,+P0","otedy.qodched.olqo.dar.checkho,lolol.okal.okarchedy",otedy qodched olqo dar checkho lolol okal okarchedy
ZL3b-n,f82r,"f82r.13,+P0",tcheol.olchedy.qokeedy.qotedy.chedar.cheey.lchey.solarol,tcheol olchedy qokeedy qotedy chedar cheey lchey solarol
ZL3b-n,f82r,"f82r.14,+P0","r,olchy.qokal.chey.qokain.deeedy.qokeey.qokaiin.olchedy",r olchy qokal chey qokain deeedy qokeey qokaiin olchedy
ZL3b-n,f82r,"f82r.15,+P0","kedy.lchedy.qokedy.qok[ee:ch]dy.lkeedy.qokaiin.dy.daiin.chdy,dy",kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy
ZL3b-n,f82r,"f82r.16,+P0","qokeedy.lchedy.qokeedy.cheey.r.or.ol.s,aiin.chey.ra{cty}.dam",qokeedy lchedy qokeedy cheey r or ol s aiin chey racty dam
ZL3b-n,f82r,"f82r.17,+P0",dshedy.qoteey.chedy.qokeeey.qokedy.lteedy.qokeedy.ralchey,dshedy qoteey chedy qokeeey qokedy lteedy qokeedy ralchey
ZL3b-n,f82r,"f82r.18,+P0","polched.otain.shedy.shedy.dal.chedar.qokeey.ykeey.l,s,araiin,ory",polched otain shedy shedy dal chedar qokeey ykeey l s araiin ory
ZL3b-n,f82r,"f82r.19,+Pr",okain.char.okain.qokeedy.lchy<$>,okain char okain qokeedy lchy
ZL3b-n,f82r,"f82r.20,*P0","<%>posalshy.qokedy.cphal.shedy.sheol,keeedy.lkaiin.shedy.qoly",posalshy qokedy cphal shedy sheol keeedy lkaiin shedy qoly
ZL3b-n,f82r,"f82r.21,+P0",daiin.cheoky.lkedy.salshey.daiin.chey.qol.chedy.qokeey.dal,daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal
ZL3b-n,f82r,"f82r.22,+P0","qokaiin.cheor.sheey.qokaiin.shckhey.qol,keeedy.qokeeey.ra[s:r]y",qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy
ZL3b-n,f82r,"f82r.23,+P0",cheey.qcthey.qokeey.lcheey.daiin.chey.qokeeedy.lchedy.lar,cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar
ZL3b-n,f82r,"f82r.24,+P0",qokeedy.lcheedy.qokeoy.sal.raiin.qokeey.lkeey.qokeey.raiin.ydy,qokeedy lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy
ZL3b-n,f82r,"f82r.25,+P0",dol.qoesedy.sheea'l.sheedy.lshed.qockhey.lchedy.lar.sheey.ry,dol qoesedy sheeal sheedy lshed qockhey lchedy lar sheey ry
ZL3b-n,f82r,"f82r.26,+P0",tshey.qokeedy.cheal.lchedar.ches.aiin.oteey.qokaiin.okey,tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey
ZL3b-n,f82r,"f82r.27,+P0",pchedy.rsheal.daldy.qokeedy.rshedy.qoteedy.qokeedy.lochedy,pchedy rsheal daldy qokeedy rshedy qoteedy qokeedy lochedy
ZL3b-n,f82r,"f82r.28,+P0","qokoiin.shedy.qokeedy.qotaiin.chcthey.qoteeol,chey.qokaiin.oly",qokoiin shedy qokeedy qotaiin chcthey qoteeol chey qokaiin oly
ZL3b-n,f82r,"f82r.29,+P0","d,cheey.lchedy.qokeedy.lchedy.rchedy.ok{chh}y.qotedy.qoty.qoty",d cheey lchedy qokeedy lchedy rchedy okchhy qotedy qoty qoty
ZL3b-n,f82r,"f82r.30,+P0",qoteey.raiin.cheol.qoteey.shedy.qokeey.lshedy.qokeedy.rag,qoteey raiin cheol qoteey shedy qokeey lshedy qokeedy rag
ZL3b-n,f82r,"f82r.31,+P0",cheol.ol.rsheedy.lchedy.qoty.lcheeor.qokain.cheedy.lched,cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched
ZL3b-n,f82r,"f82r.32,+P0",taiin.shedaiin.chckhey.lchey.lcheckhy.sheey.lr.chey.rain,taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain
ZL3b-n,f82r,"f82r.33,+P0","sain.ol,cheol.{ikh}ey.cheor.chey<$>",sain ol cheol ikhey cheor chey
ZL3b-n,f82r,"f82r.34,@Ln",okor,okor
ZL3b-n,f82r,"f82r.35,@Lt",darol,darol
ZL3b-n,f82r,"f82r.36,@Ln",okal,okal
ZL3b-n,f82r,"f82r.37,@Ln",okaldy,okaldy
ZL3b-n,f82r,"f82r.38,@Lt",darary,darary
ZL3b-n,f82r,"f82r.39,+Ln",okaira[d:j]y,okairady
ZL3b-n,f82r,"f82r.40,*Ln",sororl,sororl
ZL3b-n,f82r,"f82r.41,=Ln",olk[o:a]ky,olkoky
ZL3b-n,f82r,"f82r.42,=Ln",sokoly,sokoly
ZL3b-n,f82r,"f82r.43,=Ln",dolol,dolol
ZL3b-n,f82r,"f82r.44,=Ln",olaiin,olaiin
ZL3b-n,f82r,"f82r.45,=Ln",okeear,okeear
ZL3b-n,f82v,"f82v.1,@Ln",otechdy,otechdy
ZL3b-n,f82v,"f82v.2,=Ln",otedy,otedy
ZL3b-n,f82v,"f82v.3,@Lt",daiinoty,daiinoty
ZL3b-n,f82v,"f82v.4,@Lt",otedal,otedal
ZL3b-n,f82v,"f82v.5,@P0","<%>tokol.olfchedy.qokeedy.qokedal.shol.qotal.otdal,dal.olshedy",tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy
ZL3b-n,f82v,"f82v.6,+P0","qokedy.lshedy.qotol.dol,shedy.shedy,dy.darotedy.chetedy.lokam",qokedy lshedy qotol dol shedy shedy dy darotedy chetedy lokam
ZL3b-n,f82v,"f82v.7,+P0","dair.o,l,chedy.qotedy.qotedy.chsdy.qotal.qoty.qokal.qokedy.lo",dair o l chedy qotedy qotedy chsdy qotal qoty qokal qokedy lo
ZL3b-n,f82v,"f82v.8,+P0",qokain.sheol.qoteedy.chedy.qokey.qokedy.qokol.chedy.chedy.lchy,qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy
ZL3b-n,f82v,"f82v.9,+P0",solshedy.lchedy.dolshedy.qokal.sheckhy.shey.teeol.oteedy.qokedy,solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy
ZL3b-n,f82v,"f82v.10,+P0",qotey.qokal.shoky.qokal.chedy.qotalchedy<$>,qotey qokal shoky qokal chedy qotalchedy
ZL3b-n,f82v,"f82v.11,+P0",<%>pcheol.dar.qokeey.cheeky.qokal.dal.shedy.pchdy.rol.qotedy.rol,pcheol dar qokeey cheeky qokal dal shedy pchdy rol qotedy rol
ZL3b-n,f82v,"f82v.12,+P0","dal.shol.dar.ol,qoky.qol.chedy.qokar.qoteytyqoky.chcthy.qoky",dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky
ZL3b-n,f82v,"f82v.13,+P0",tchedy.qocthes.qokar.chckhy.qokain.cholkaiin.chckhdy.qokoldy,tchedy qocthes qokar chckhy qokain cholkaiin chckhdy qokoldy
ZL3b-n,f82v,"f82v.14,+P0","dalchedy.lchey.rol.rol.cheey.s,ain.shey<$>",dalchedy lchey rol rol cheey s ain shey
ZL3b-n,f82v,"f82v.15,+P0",<%>tar.sheckhy.qokal.qokain.cheol.tedy.rchedy.pchedy.rsheol.dal,tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal
ZL3b-n,f82v,"f82v.16,+P0",qokedy.lchey.cheey.raiin.shes.qokchey.qokain.okal.dy.lchedam,qokedy lchey cheey raiin shes qokchey qokain okal dy lchedam
ZL3b-n,f82v,"f82v.17,+P0","or,ain.shedy.qok,char.okai.qokeedy.rcheey.qotedy.chtedy.rches,aly",or ain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly
ZL3b-n,f82v,"f82v.18,+P0",ykeedy.qokeedy.chedy.qokar.okeey.lkedy.qokal.olkeedy.qokeedy.oky,ykeedy qokeedy chedy qokar okeey lkedy qokal olkeedy qokeedy oky
ZL3b-n,f82v,"f82v.19,+P0","qokol.chedy.cheal.chedy.oty,chdy.dy.checkhy.otal,chl,s<$>",qokol chedy cheal chedy oty chdy dy checkhy otal chl s
ZL3b-n,f82v,"f82v.20,+P0",<%>tolsheol.qokedy.qolkedy.rshedy.qokedy.rsheedar.oinoly,tolsheol qokedy qolkedy rshedy qokedy rsheedar oinoly
ZL3b-n,f82v,"f82v.21,+P0","dain.chey.qokeeey.qoky.okaiin.okain.olkain.otain.okar,aly",dain chey qokeeey qoky okaiin okain olkain otain okar aly
ZL3b-n,f82v,"f82v.22,+P0","qokain.chedy.qolkshey.qotal.shey.qokain.ol,checkhy.ly",qokain chedy qolkshey qotal shey qokain ol checkhy ly
ZL3b-n,f82v,"f82v.23,+P0",yshedy.qolchey.qolaiin.otain.olkeedy.qotshedy.oll,yshedy qolchey qolaiin otain olkeedy qotshedy oll
ZL3b-n,f82v,"f82v.24,+P0","dshedy.qokaiin.olchedy.qokal.shedy.qotal.dytar,y,l@152;l",dshedy qokaiin olchedy qokal shedy qotal dytar y ll
ZL3b-n,f82v,"f82v.25,+P0",qok.sheol.kechey.qoty.ral.tchdarol.sheytchdy.qokal,qok sheol kechey qoty ral tchdarol sheytchdy qokal
ZL3b-n,f82v,"f82v.26,+P0",saiin.shey.qokol.chol.qol.sheedy.qokal.shedy.qokaiin,saiin shey qokol chol qol sheedy qokal shedy qokaiin
ZL3b-n,f82v,"f82v.27,+P0",qokain.sheal.qolchedy.qokaiir.olkaiin.shedy<$>,qokain sheal qolchedy qokaiir olkaiin shedy
ZL3b-n,f82v,"f82v.28,*P0",<%>tchal.olkair.sheeky.qolchey.qokar.shey.qokain.otshedy,tchal olkair sheeky qolchey qokar shey qokain otshedy
ZL3b-n,f82v,"f82v.29,+P0",daiin.chey.qoky.shedy.qokaiin.olkeedy.qokechedy.qotar,daiin chey qoky shedy qokaiin olkeedy qokechedy qotar
ZL3b-n,f82v,"f82v.30,+P0",pol.olor.chey.qokain.shedy.qokaiin.olchesy.ol.r.aindar,pol olor chey qokain shedy qokaiin olchesy ol r aindar
ZL3b-n,f82v,"f82v.31,+P0","qokeey.r,ain.chey.qolkain.oky.otaly.qokal,{i'h},olshalsy",qokeey r ain chey qolkain oky otaly qokal olshalsy
ZL3b-n,f82v,"f82v.32,+P0","sar.al.loraiin.chey.qokain.o,roiiin<$>",sar al loraiin chey qokain o roiiin
ZL3b-n,f82v,"f82v.33,+P0",<%>qody.shar.a{ith}y.qokchey.kchey.olkain.opchedy.qfol.shty.oral,qody shar aithy qokchey kchey olkain opchedy qfol shty oral
ZL3b-n,f82v,"f82v.34,+P0",yckhey.qokain.cheky.otaiin.olor.okain.qolkeey.qotar.olkain,yckhey qokain cheky otaiin olor okain qolkeey qotar olkain
ZL3b-n,f82v,"f82v.35,+P0",cthor.chey.qsain.qokeey.qokain.otain.otal.okeedy.qokal.dym,cthor chey qsain qokeey qokain otain otal okeedy qokal dym
ZL3b-n,f82v,"f82v.36,+P0",saiin.shey.qokeedy.qokar.sheecthey.qokaiin.daltedy.rcheald,saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheald
ZL3b-n,f82v,"f82v.37,+P0",sol.chey.r.alchey.chol.olkol.chckhy.dalchckhy.olkain.olkeeyr,sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr
ZL3b-n,f82v,"f82v.38,+P0",pcheol.shedy.qokaiin.sholdy<$>,pcheol shedy qokaiin sholdy
ZL3b-n,f82v,"f82v.39,@Ln",olkeedy,olkeedy
ZL3b-n,f82v,"f82v.40,@Ln",okalchy,okalchy
ZL3b-n,f82v,"f82v.41,@Ln",okain,okain
ZL3b-n,f82v,"f82v.42,~Lt",ok[a:e]oky,okaoky
ZL3b-n,f82v,"f82v.43,~Lt",okedor,okedor
ZL3b-n,f82v,"f82v.44,~Ln",okol,okol
ZL3b-n,f82v,"f82v.45,@Lt",okoldy,okoldy
ZL3b-n,f82v,"f82v.46,@Lt",olkol,olkol
ZL3b-n,f82v,"f82v.47,@Lt",otedol,otedol
ZL3b-n,f82v,"f82v.48,+Lt",oteedy,oteedy
ZL3b-n,f83r,"f83r.1,@P0",<%>tchedy.lpchedy.op{ch'}edy.chepol.pchedar.shedy.qopchedy,tchedy lpchedy opedy chepol pchedar shedy qopchedy
ZL3b-n,f83r,"f83r.2,+P0",sol.cheey.qokaiin.shol.lchs.shey.qoteedy.rches.ar.chedy.dor,sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor
ZL3b-n,f83r,"f83r.3,+P0",olkeedy.qotal.chkeedy.chey.daiin.chey.lchedy.qokaiin.qotal.dar,olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar
ZL3b-n,f83r,"f83r.4,+P0",qokshedy.chedy.qokedy.chkedy.daiin.shetar.shedy.qekaiin.chedy,qokshedy chedy qokedy chkedy daiin shetar shedy qekaiin chedy
ZL3b-n,f83r,"f83r.5,+P0",d{ch'}eey.qotaiin.checkhy.qoty.che[g:d].shedy.qokeey.rchedy.qoteedy.lo,deey qotaiin checkhy qoty cheg shedy qokeey rchedy qoteedy lo
ZL3b-n,f83r,"f83r.6,+P0",schedy.chedchy.qokal.olchedy.qokaiin.chedy.qokeedy.lchedy.qoky,schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky
ZL3b-n,f83r,"f83r.7,+P0","solshed.lsheedy.qeeedy.qoky.o,qol.rsheedy.qokedy.qoteedy.qoteedy",solshed lsheedy qeeedy qoky o qol rsheedy qokedy qoteedy qoteedy
ZL3b-n,f83r,"f83r.8,+P0",pchedal.otedy.shecthedchy.qoky.chedy.chary<$>,pchedal otedy shecthedchy qoky chedy chary
ZL3b-n,f83r,"f83r.9,+P0","<%>pchor.checphedy.qokedy.lsheedy.qokchdy.r.shedkedy.qopshdy,qopy",pchor checphedy qokedy lsheedy qokchdy r shedkedy qopshdy qopy
ZL3b-n,f83r,"f83r.10,+P0","olkeey.rchs.cheeb.ols.aiin.skal.dain.cthal,s,aiin.chky.lal.sam",olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam
ZL3b-n,f83r,"f83r.11,+P0",sor.shedy.qokaiin.chkain.shcthey.qokedy.okair.sheedy.lchedy.lo,sor shedy qokaiin chkain shcthey qokedy okair sheedy lchedy lo
ZL3b-n,f83r,"f83r.12,+P0",qockhol.sheckhy.otal.qokeal.sheckhdy.{ck}al.okedy.qokedy.qokal,qockhol sheckhy otal qokeal sheckhdy ckal okedy qokedy qokal
ZL3b-n,f83r,"f83r.13,+P0","salcheol.tar.shedy.s,altedy.sair.qokedy.q{cphh}edy.lchcphedy.ldar",salcheol tar shedy s altedy sair qokedy qcphhedy lchcphedy ldar
ZL3b-n,f83r,"f83r.14,+P0",qokchedy.qokeedy.shedy.qokshedy.dal.lchedy.qokaiin.shcthy.dal.sy,qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy
ZL3b-n,f83r,"f83r.15,+P0","saiin.shedal.shecthy.chey,tal.shcthy.dalchdy.qotchedy.lchedy",saiin shedal shecthy chey tal shcthy dalchdy qotchedy lchedy
ZL3b-n,f83r,"f83r.16,+P0",tchedy.qokchdy.cheedar.chldaiin.chedy.qokain.checthy.chealror,tchedy qokchdy cheedar chldaiin chedy qokain checthy chealror
