Source,Folio,Locus,Raw_Text,Clean_Text
ZL3b-n,f1r,"f1r.1,@P0",<%>fachys.ykal.ar.ataiin.shol.shory.[cth:oto]res.y.kor.sholdy<!@254;>,fachys ykal ar ataiin shol shory cthres y kor sholdy
ZL3b-n,f1r,"f1r.2,+P0","sory.ckhar.or,y.kair.chtaiin.shar.ase.cthar.cthar,dan",sory ckhar or y kair chtaiin shar ase cthar cthar dan
ZL3b-n,f1r,"f1r.3,+P0",syaiir.sheky.or.ykaiin.shod.cthoary.cthes.daraiin.sy,syaiir sheky or ykaiin shod cthoary cthes daraiin sy
ZL3b-n,f1r,"f1r.4,+P0","soiin.oteey.oteo[s:r],roloty.cthiar,daiin.okaiin.or.okan",soiin oteey oteos roloty cthiar daiin okaiin or okan
ZL3b-n,f1r,"f1r.5,+P0","sair,y.chear.cthaiin.cphar.cfhaiin",sair y chear cthaiin cphar cfhaiin
ZL3b-n,f1r,"f1r.6,=Pt",ydaraishy<$>,ydaraishy
ZL3b-n,f1r,"f1r.7,*P0",<%><!@252;>odar.{c'y}.shol.cphoy.oydar.sh.s.cfhoaiin.shodary,odar shol cphoy oydar sh s cfhoaiin shodary
ZL3b-n,f1r,"f1r.8,+P0","yshey.shody.okchoy.otchol.chocthy.os,chy.dain.chor.kos",yshey shody okchoy otchol chocthy os chy dain chor kos
ZL3b-n,f1r,"f1r.9,+P0",daiin.shos.cfhol.shody,daiin shos cfhol shody
ZL3b-n,f1r,"f1r.10,=Pt",dain.os.teody<$>,dain os teody
ZL3b-n,f1r,"f1r.11,*P0","<%><!@253;>ydain.cphesaiin.ols.cphey.ytain.shoshy.cphodal,es",ydain cphesaiin ols cphey ytain shoshy cphodal es
ZL3b-n,f1r,"f1r.12,+P0",oksho.kshoy.otairin.oteol.okan.shodain.sckhey.daiin,oksho kshoy otairin oteol okan shodain sckhey daiin
ZL3b-n,f1r,"f1r.13,+P0",shoy.ckhey.kodaiin.cphy.cphodaiils.cthey.sho.oldain.d,shoy ckhey kodaiin cphy cphodaiils cthey sho oldain d
ZL3b-n,f1r,"f1r.14,+P0",dain.oiin.chol.odaiin.chodain.chdy.ok[a:o]in.d?n.cthy.kod,dain oiin chol odaiin chodain chdy okain cthy kod
ZL3b-n,f1r,"f1r.15,+P0",daiin.shckhey.{ck}eo.r.char.shey.kol.chol.chol.kor.chal,daiin shckhey ckeo r char shey kol chol chol kor chal
ZL3b-n,f1r,"f1r.16,+P0",sho.chol.shodan.kshy.kchy.d.or.chodaiin.sho.koeam,sho chol shodan kshy kchy d or chodaiin sho koeam
ZL3b-n,f1r,"f1r.17,+P0","ycho.tchey.chekain.sheo,pshol.dydyd.cthy.dai[{cto}:@194;]y",ycho tchey chekain sheo pshol dydyd cthy daictoy
ZL3b-n,f1r,"f1r.18,+P0","yto.shol.she.kodshey.cphealy.dar,ain.dain.ckhyds",yto shol she kodshey cphealy dar ain dain ckhyds
ZL3b-n,f1r,"f1r.19,+P0",dchar.shcthaiin.okaiir.chey.@192;chy.@130;tol.cthols.dlo{ct}o,dchar shcthaiin okaiir chey chy tol cthols dlocto
ZL3b-n,f1r,"f1r.20,+P0",shok.chor.chey.dain.ckhey,shok chor chey dain ckhey
ZL3b-n,f1r,"f1r.21,=Pt",otol.daiiin<$>,otol daiiin
ZL3b-n,f1r,"f1r.22,*P0","<%>cpho.shaiin.shokcheey.chol.tshodeesy.shey.pydeey.cha.ro,dar",cpho shaiin shokcheey chol tshodeesy shey pydeey cha ro dar
ZL3b-n,f1r,"f1r.23,+P0",ydoin.chol.dain.cthal.dar.shear.kaiin.dar.shey.cthar,ydoin chol dain cthal dar shear kaiin dar shey cthar
ZL3b-n,f1r,"f1r.24,+P0",cho.?o.kaiin.shoaiin.okol.daiin.far.cthol.daiin.ctholdar,cho kaiin shoaiin okol daiin far cthol daiin ctholdar
ZL3b-n,f1r,"f1r.25,+P0",ycheey.okeey.oky.daiin.okchey.kokaiin.o?chol.k?dchy.dal,ycheey okeey oky daiin okchey kokaiin dal
ZL3b-n,f1r,"f1r.26,+P0","dcheo.shody.koshey.cthy.ok,chey.keey.keey,dal.chtor",dcheo shody koshey cthy ok chey keey keey dal chtor
ZL3b-n,f1r,"f1r.27,+P0",?eo?.chol.chok.choty.chotey,chol chok choty chotey
ZL3b-n,f1r,"f1r.28,=Pt",dchaiin<$>,dchaiin
ZL3b-n,f1v,"f1v.1,@P0","<%>kchsy.chydaiin.ol<->o,l,tchey.char.cfhar,am",kchsy chydaiin olo l tchey char cfhar am
ZL3b-n,f1v,"f1v.2,+P0",yteey.char.or.ochy<->dcho.lkody.okodar.chody,yteey char or ochydcho lkody okodar chody
ZL3b-n,f1v,"f1v.3,+P0","da,ckhy.ckhockhy.shy<->dksheey.cthy.kotchody.dal",da ckhy ckhockhy shydksheey cthy kotchody dal
ZL3b-n,f1v,"f1v.4,+P0",dol.chokeo.dair.dam<->sochey.chokody<$>,dol chokeo dair damsochey chokody
ZL3b-n,f1v,"f1v.5,+P0",<%>potoy.shol.dair.cphoal<->dar.chey.tody.otoaiin.shoshy,potoy shol dair cphoaldar chey tody otoaiin shoshy
ZL3b-n,f1v,"f1v.6,+P0","choky.chol.ctho,l,shol.okal<->dolchey.chodo.lol.chy.cthy",choky chol ctho l shol okaldolchey chodo lol chy cthy
ZL3b-n,f1v,"f1v.7,+P0","qo<!bar over o>.ol,choees.cheol.dol.cthey<->ykol.dol.dolo.ykol.do,lchiody<!corr?>",qo ol choees cheol dol ctheyykol dol dolo ykol do lchiody
ZL3b-n,f1v,"f1v.8,+P0","okolshol.kol,kechy.chol.ky<->chol.cthol.chody.chol.daiin",okolshol kol kechy chol kychol cthol chody chol daiin
ZL3b-n,f1v,"f1v.9,+P0","shor.okol.chol.dol,ky.dar<->shol.dchor.o,tcho.dar.[sh:{@209;h}]ody",shor okol chol dol ky darshol dchor o tcho dar shody
ZL3b-n,f1v,"f1v.10,+P0",taor.chotchey.dal.chody<->schody.pol.chodar<$>,taor chotchey dal chodyschody pol chodar
ZL3b-n,f2r,"f2r.1,@P0",<%>kydainy.ypchol.daiin.otchal<->ypchaiin.ckholsy,kydainy ypchol daiin otchalypchaiin ckholsy
ZL3b-n,f2r,"f2r.2,+P0",dorchory<->chkar.s<->shor.cthy.{cto},dorchorychkar sshor cthy cto
ZL3b-n,f2r,"f2r.3,+P0",qotaiin<->cthey.y<->chor.chy.ydy<->chaiin,qotaiincthey ychor chy ydychaiin
ZL3b-n,f2r,"f2r.4,+P0","{c'o}aiidy<->chtod,dy<->cphy.dals<->chokaiin.d",aiidychtod dycphy dalschokaiin d
ZL3b-n,f2r,"f2r.5,+P0","otochor.al<->shodaiin<->chol,dan<->ytchaiin.dan",otochor alshodaiinchol danytchaiin dan
ZL3b-n,f2r,"f2r.6,+P0","saiin.dain,d<->dkol.sor<->ytoldy<->dchol.dchy.cthy",saiin dain ddkol sorytoldydchol dchy cthy
ZL3b-n,f2r,"f2r.7,+P0","shor.ckhy.daiiny<->chol,dan<$>",shor ckhy daiinychol dan
ZL3b-n,f2r,"f2r.8,+P0",<%>kydain.shaiin.qoy.s.shol.fodan<->yksh.olsheey.daiildy,kydain shaiin qoy s shol fodanyksh olsheey daiildy
ZL3b-n,f2r,"f2r.9,+P0","dls,sho.kol.sheey.qokey.ykody.so<->chol,yky.dain.daiisol",dls sho kol sheey qokey ykody sochol yky dain daiisol
ZL3b-n,f2r,"f2r.10,+P0",qo'ky.cholaiin.shol.sheky.daiin<->cthey.keol.saiin.e'a'iin,qoky cholaiin shol sheky daiincthey keol saiin eaiin
ZL3b-n,f2r,"f2r.11,+P0",ychain.dal.chy.dalor.shan.dan<->olsaiin.sheey.ckhor,ychain dal chy dalor shan danolsaiin sheey ckhor
ZL3b-n,f2r,"f2r.12,+P0",okol.chy.chor.cthor.yor.an.chan<->saiin.chety.chyky.sal,okol chy chor cthor yor an chansaiin chety chyky sal
ZL3b-n,f2r,"f2r.13,+P0",sho.ykeey.chey.daiin.chcthy<$>,sho ykeey chey daiin chcthy
ZL3b-n,f2r,"f2r.14,@Lp",ytoail,ytoail
ZL3b-n,f2r,"f2r.15,@L0",ios.an.on,ios an on
ZL3b-n,f2v,"f2v.1,@P0","<%>kooiin.cheo,pchor.otaiin,odain.chor<->dair.shty",kooiin cheo pchor otaiin odain chordair shty
ZL3b-n,f2v,"f2v.2,+P0","kcho,kchy.sho.shol.qotcho.loeees.qoty<->chor.daiin",kcho kchy sho shol qotcho loeees qotychor daiin
ZL3b-n,f2v,"f2v.3,+P0",otchy.chor.lshy.chol.chody.chodain<->chcthy.daiin,otchy chor lshy chol chody chodainchcthy daiin
ZL3b-n,f2v,"f2v.4,+P0",sho.cholo.cheor.chodaiin<$>,sho cholo cheor chodaiin
ZL3b-n,f2v,"f2v.5,+P0","<%>kchor<!mark above o>.shy.daiiin.ch{cko}m<->s,shey.dor,chol,daiin",kchor shy daiiin chckoms shey dor chol daiin
ZL3b-n,f2v,"f2v.6,+P0","dor.chol.chor.chol.keol.chy.chty<->daiin.o,tchor.chan",dor chol chor chol keol chy chtydaiin o tchor chan
ZL3b-n,f2v,"f2v.7,+P0",daiin.chotchey.qoteeey.chokeos<->chees.chr.cheaiin,daiin chotchey qoteeey chokeoschees chr cheaiin
ZL3b-n,f2v,"f2v.8,+P0",chokoishe.chor.cheol.chol.dolody<$>,chokoishe chor cheol chol dolody
ZL3b-n,f3r,"f3r.1,@P0",<%>tsheos.qopal.chol.cthol.daimg,tsheos qopal chol cthol daimg
ZL3b-n,f3r,"f3r.2,+P0",ycheor.chor.dam.qotcham.cham,ycheor chor dam qotcham cham
ZL3b-n,f3r,"f3r.3,+P0",ochor.qocheor.chol.daiin.cthy,ochor qocheor chol daiin cthy
ZL3b-n,f3r,"f3r.4,+P0",schey.chor.chal.chag.cham.cho,schey chor chal chag cham cho
ZL3b-n,f3r,"f3r.5,+P0",qokol.chololy.s.cham.cthol,qokol chololy s cham cthol
ZL3b-n,f3r,"f3r.6,+P0",ychtaiin.chor.cthom.otaldam,ychtaiin chor cthom otaldam
ZL3b-n,f3r,"f3r.7,+P0",otchol.qodaiin.chom.shom.damo,otchol qodaiin chom shom damo
ZL3b-n,f3r,"f3r.8,+P0",ysheor.chor.chol.oky.dago,ysheor chor chol oky dago
ZL3b-n,f3r,"f3r.9,+P0",sho.vor.sheoldam.otchody.ol,sho vor sheoldam otchody ol
ZL3b-n,f3r,"f3r.10,+P0",ydar.cholcthom<$>,ydar cholcthom
ZL3b-n,f3r,"f3r.11,+P0",<%>pcheol.shol.sols.sheol.shey,pcheol shol sols sheol shey
ZL3b-n,f3r,"f3r.12,+P0","okadaiin.qokchor.qo,schodam.octhy",okadaiin qokchor qo schodam octhy
ZL3b-n,f3r,"f3r.13,+P0","qokeey.qot,shey.qokody.qokshey.cheody",qokeey qot shey qokody qokshey cheody
ZL3b-n,f3r,"f3r.14,+P0",chor.qodair.okeey.qokeey<$>,chor qodair okeey qokeey
ZL3b-n,f3r,"f3r.15,+P0",<%>tsheoarom.shor.or.chor.olchsy.chom.otchom<->oporar,tsheoarom shor or chor olchsy chom otchomoporar
ZL3b-n,f3r,"f3r.16,+P0",oteol.chol.s.cheol.ekshy.qokeom.qokol.daiin<->soleeg,oteol chol s cheol ekshy qokeom qokol daiinsoleeg
ZL3b-n,f3r,"f3r.17,+P0",soeom.okeom.yteody.qokeeodal.sam<$>,soeom okeom yteody qokeeodal sam
ZL3b-n,f3r,"f3r.18,+P0","<%>pcheoldom.shodaiin.qopchor.qopol.opchol,qoty<->otolom",pcheoldom shodaiin qopchor qopol opchol qotyotolom
ZL3b-n,f3r,"f3r.19,+P0","otchor.ol,cheor.qoeor.dair.qoteol.qosaiin<->chor.cthy",otchor ol cheor qoeor dair qoteol qosaiinchor cthy
ZL3b-n,f3r,"f3r.20,+P0","ycheor.chol.odaiin.chol.s.aiin.okol,or.am<$>",ycheor chol odaiin chol s aiin okol or am
ZL3b-n,f3v,"f3v.1,@P0",<%>koaiin.cphor.qotoy.sha.ckhol.ykoaiin.s.oly,koaiin cphor qotoy sha ckhol ykoaiin s oly
ZL3b-n,f3v,"f3v.2,+P0","daiidy.qoteeol.okeeor.okor.olytol.dol,dar",daiidy qoteeol okeeor okor olytol dol dar
ZL3b-n,f3v,"f3v.3,+P0",okom.chol.shol.seees.chom.cheeykam.okai,okom chol shol seees chom cheeykam okai
ZL3b-n,f3v,"f3v.4,+P0","qodar.ees.eey.kcheol.okal.do.r.chear,een",qodar ees eey kcheol okal do r chear een
ZL3b-n,f3v,"f3v.5,+P0","ychear.otchal.cho,r.char.ckh[a:y]",ychear otchal cho r char ckha
ZL3b-n,f3v,"f3v.6,+P0",or.cheor.kor.chodaly.chom<$>,or cheor kor chodaly chom
ZL3b-n,f3v,"f3v.7,+P0",<%>tchor.otcham.chor.cfham.s,tchor otcham chor cfham s
ZL3b-n,f3v,"f3v.8,+P0",ykchy.kchom.chor.chckhol.oka,ykchy kchom chor chckhol oka
ZL3b-n,f3v,"f3v.9,+P0",ytcheear.okeol.cthodoaly.chor.cthy,ytcheear okeol cthodoaly chor cthy
ZL3b-n,f3v,"f3v.10,+P0",ochos.daiin.qokshol.daiim.chol.okary,ochos daiin qokshol daiim chol okary
ZL3b-n,f3v,"f3v.11,+P0",sho.shockho.ckhy.tchor.chodaiin.chom,sho shockho ckhy tchor chodaiin chom
ZL3b-n,f3v,"f3v.12,+P0",osh.chodair.ytchy.tchor.kcham.s,osh chodair ytchy tchor kcham s
ZL3b-n,f3v,"f3v.13,+P0",shar.shkaiin.qokchy.yty.cthal.chky,shar shkaiin qokchy yty cthal chky
ZL3b-n,f3v,"f3v.14,+P0","dain.sheam.y,keam<$>",dain sheam y keam
ZL3b-n,f4r,"f4r.1,@P0","<%>kodalchy.chpady.sheol.ol,sheey.qotey<->doiin.chor.ytoy",kodalchy chpady sheol ol sheey qoteydoiin chor ytoy
ZL3b-n,f4r,"f4r.2,+P0",dchor.shol.shol.cthol.shtchy.chaiin.@163;s<->choraiin.chom,dchor shol shol cthol shtchy chaiin schoraiin chom
ZL3b-n,f4r,"f4r.3,+P0",otchol.chol.chy.chaiin.qotaiin<->daiin.shain,otchol chol chy chaiin qotaiindaiin shain
ZL3b-n,f4r,"f4r.4,+P0","qotchol,chy.yty.daiin.okaiin.cthy<$>",qotchol chy yty daiin okaiin cthy
ZL3b-n,f4r,"f4r.5,+P0","<%>pydaiin.qotchy.dy,tydy",pydaiin qotchy dy tydy
ZL3b-n,f4r,"f4r.6,+P0",chor.shytchy.dytcheey,chor shytchy dytcheey
ZL3b-n,f4r,"f4r.7,+P0",qotaiin.cthol.daiin.cthom,qotaiin cthol daiin cthom
ZL3b-n,f4r,"f4r.8,+P0",shor.shol.shol.cthy.cpholdy,shor shol shol cthy cpholdy
ZL3b-n,f4r,"f4r.9,+P0","daiin.ckhochy.tchy.kor,aiin",daiin ckhochy tchy kor aiin
ZL3b-n,f4r,"f4r.10,+P0",odal.shor.shyshol.cphaiin,odal shor shyshol cphaiin
ZL3b-n,f4r,"f4r.11,+P0",qotchoiin.she[o:a]r.qoty,qotchoiin sheor qoty
ZL3b-n,f4r,"f4r.12,+P0",soiin.chaiin.chaiin,soiin chaiin chaiin
ZL3b-n,f4r,"f4r.13,+P0",daiin.cthey<$>,daiin cthey
ZL3b-n,f4v,"f4v.1,@P0",<%>pchooiin.ksheo.kchoy.chopchy.dolds<->dlod,pchooiin ksheo kchoy chopchy doldsdlod
ZL3b-n,f4v,"f4v.2,+P0",ol.chey.chy.cthy.shkchor.sheo.cheory<->choldy,ol chey chy cthy shkchor sheo cheorycholdy
ZL3b-n,f4v,"f4v.3,+P0","sho.sho.chaiin.shaiin.daiin.qodaiin<->o,aram",sho sho chaiin shaiin daiin qodaiino aram
ZL3b-n,f4v,"f4v.4,+P0",qok[sh:ch]y.qocthy.choteol.daiin.cthey<->choaiin,qokshy qocthy choteol daiin ctheychoaiin
ZL3b-n,f4v,"f4v.5,+P0",shor.sheey.{cto}.otoiin.shey.qotchoiin<->chodain,shor sheey cto otoiin shey qotchoiinchodain
ZL3b-n,f4v,"f4v.6,+P0",ytchoy.shokchy.cphody<$>,ytchoy shokchy cphody
ZL3b-n,f4v,"f4v.7,+P0",<%>torchy.sheeor.chor.chokch[y:e].cphydy,torchy sheeor chor chokchy cphydy
ZL3b-n,f4v,"f4v.8,+P0",oleeeb.chor.cthol.sho.otor.cthory,oleeeb chor cthol sho otor cthory
ZL3b-n,f4v,"f4v.9,+P0","qooko,iiin,cheog.chcthy.shoky.daiin",qooko iiin cheog chcthy shoky daiin
ZL3b-n,f4v,"f4v.10,+P0","otaiin.sheo.okeody.chol,chokeody",otaiin sheo okeody chol chokeody
ZL3b-n,f4v,"f4v.11,+P0","sho.kcheor.shody.shtaiin.qotol,daiin",sho kcheor shody shtaiin qotol daiin
ZL3b-n,f4v,"f4v.12,+P0","qokey.sho.okeol.s,keey.shar,char,ody",qokey sho okeol s keey shar char ody
ZL3b-n,f4v,"f4v.13,+P0",shody.s.cheor.chokody.shodaiin.qoty,shody s cheor chokody shodaiin qoty
ZL3b-n,f4v,"f4v.14,+P0","ochody.chy,key.chtody<$>",ochody chy key chtody
ZL3b-n,f5r,"f5r.1,@P0","<%>kchody.fchoy.chkoy.oaiin.oar,olsy.chody.dkshy,dy",kchody fchoy chkoy oaiin oar olsy chody dkshy dy
ZL3b-n,f5r,"f5r.2,+P0",ochey.okey.qokaiin.sho.ckhoy.cthey.chey.ok[a:y]{@131;o}s.otol,ochey okey qokaiin sho ckhoy cthey chey okas otol
ZL3b-n,f5r,"f5r.3,+P0","qoaiin.otan,chy.daiin.oteeeb.chocthy.otchy.qotchody",qoaiin otan chy daiin oteeeb chocthy otchy qotchody
ZL3b-n,f5r,"f5r.4,+P0",otain.sheody.chan.s.cheor.chocthy<$>,otain sheody chan s cheor chocthy
ZL3b-n,f5r,"f5r.5,+P0",<%>tchy.shody.qoaiin.cholols.sho.qotcheo.daiin.shodaiin,tchy shody qoaiin cholols sho qotcheo daiin shodaiin
ZL3b-n,f5r,"f5r.6,+P0","sho.cheor,chey.qoeeey.qoykeeey.qoeor.cthy.shotshy.dy",sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy
ZL3b-n,f5r,"f5r.7,+P0","qotoeey.keey.cheo,kchy.shody<$>",qotoeey keey cheo kchy shody
ZL3b-n,f5v,"f5v.1,@P0","<%>k,o,cheor.chor.ytchey.pshod.chols.chodaiin.ytoiiin.daiin",k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin
ZL3b-n,f5v,"f5v.2,+P0",dchol.{c'y}.chol.otaiin.dain.cthor.chots.ychopordg,dchol chol otaiin dain cthor chots ychopordg
ZL3b-n,f5v,"f5v.3,+P0",qotcho.ytor.daiin.daiin.otchor.daiin.q'o.darchor.do,qotcho ytor daiin daiin otchor daiin qo darchor do
ZL3b-n,f5v,"f5v.4,+P0","qotor.shees.otol.ykoiin.shol,daiin.cthor.okch,y,taiin",qotor shees otol ykoiin shol daiin cthor okch y taiin
ZL3b-n,f5v,"f5v.5,+P0","shokeeol.chor.cheotol.otchol.daiin.dal.chol,chotaiin",shokeeol chor cheotol otchol daiin dal chol chotaiin
ZL3b-n,f5v,"f5v.6,+P0",otol.chol.dairodg<$>,otol chol dairodg
ZL3b-n,f6r,"f6r.1,@P0",<%>foar.y.shol.cholor.cphol.chor.ch{ck}<->chopchol.otcham,foar y shol cholor cphol chor chckchopchol otcham
ZL3b-n,f6r,"f6r.2,+P0",daiin.chckhy.chor.chor.kar.cthy<->cthor.chotols,daiin chckhy chor chor kar cthycthor chotols
ZL3b-n,f6r,"f6r.3,+P0",foeear.kshor.choky.os.cheoeees<->ykeor.ytaiin.dam,foeear kshor choky os cheoeeesykeor ytaiin dam
ZL3b-n,f6r,"f6r.4,+P0","dar.cho,s.sheor.cho{ith}y.otcham<->yaiir.chy",dar cho s sheor choithy otchamyaiir chy
ZL3b-n,f6r,"f6r.5,+P0",t[a:o]r.okoiin.shees.ytaly.cthaiin<->odam,tar okoiin shees ytaly cthaiinodam
ZL3b-n,f6r,"f6r.6,+P0",or.al.daiin.ckham.okom.cthaiin<->ydaiin,or al daiin ckham okom cthaiinydaiin
ZL3b-n,f6r,"f6r.7,+P0",daiin.qodaiin.cho.s.chol.okaiin.s,daiin qodaiin cho s chol okaiin s
ZL3b-n,f6r,"f6r.8,+P0",ychol.ckhor.pchar.sheo.ckhaiin,ychol ckhor pchar sheo ckhaiin
ZL3b-n,f6r,"f6r.9,+P0",dar.sheol.skaiiodar.otaiin.chory,dar sheol skaiiodar otaiin chory
ZL3b-n,f6r,"f6r.10,+P0","tchor.ctheod.chy.shor.od,she.od",tchor ctheod chy shor od she od
ZL3b-n,f6r,"f6r.11,+P0",ychar.olchaj.ol.chokaiin,ychar olchaj ol chokaiin
ZL3b-n,f6r,"f6r.12,+P0",or.shol.cthom.chor.cthy,or shol cthom chor cthy
ZL3b-n,f6r,"f6r.13,+P0",qocthol.[y:q]odaiin.cthy,qocthol yodaiin cthy
ZL3b-n,f6r,"f6r.14,+P0","ysho.taiin.y,kaiim<$>",ysho taiin y kaiim
ZL3b-n,f6v,"f6v.1,@P0","<%>koary,sar.[ch:{oh}]eekar<!funny o, @246;?>.qoor.shor.chapchy.s.chear.char.otchy",koary sar cheekar qoor shor chapchy s chear char otchy
ZL3b-n,f6v,"f6v.2,+P0","oees.chor.chckhy.qoekchar.chea[s:r].odaiiin.kchey.chor,chaiin",oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin
ZL3b-n,f6v,"f6v.3,+P0",qoair.ckhy.chol.oechockhy.chekchoy.ckhy.okol<->rychos,qoair ckhy chol oechockhy chekchoy ckhy okolrychos
ZL3b-n,f6v,"f6v.4,+P0","y,shckhy.ytchoy.s.os.y.jajy.dchy.dey.okody<->ytody",y shckhy ytchoy s os y jajy dchy dey okodyytody
ZL3b-n,f6v,"f6v.5,+P0","dair.{c'ha},chodam.dam.okor.oty<->doldom<$>",dair chodam dam okor otydoldom
ZL3b-n,f6v,"f6v.6,+P0",<%>tchody.shocthol.cho{cthh}y.s,tchody shocthol chocthhy s
ZL3b-n,f6v,"f6v.7,+P0",ychos.ychol.daiin.cthol.dol,ychos ychol daiin cthol dol
ZL3b-n,f6v,"f6v.8,+P0",ychor.chor.okchey.qokom,ychor chor okchey qokom
ZL3b-n,f6v,"f6v.9,+P0","oeeo,dal.chor.cthom.s",oeeo dal chor cthom s
ZL3b-n,f6v,"f6v.10,+P0",qokchod.ychear.kchdy,qokchod ychear kchdy
ZL3b-n,f6v,"f6v.11,+P0","lor.char.otam.ctho,m,dy",lor char otam ctho m dy
ZL3b-n,f6v,"f6v.12,+P0",ytcho[s:r].shy.qokam.cthy,ytchos shy qokam cthy
ZL3b-n,f6v,"f6v.13,+P0",yodaiin.cthy.s.chor.oees.or,yodaiin cthy s chor oees or
ZL3b-n,f6v,"f6v.14,+P0",qokor.chol.cthol.tchalody,qokor chol cthol tchalody
ZL3b-n,f6v,"f6v.15,+P0","chockhy.s.or.chy.s,ain.ar",chockhy s or chy s ain ar
ZL3b-n,f6v,"f6v.16,+P0",ochy.cthar.cth[a:o]r.cthy,ochy cthar cthar cthy
ZL3b-n,f6v,"f6v.17,+P0","y,chaies.ckhal.cthodam.dy",y chaies ckhal cthodam dy
ZL3b-n,f6v,"f6v.18,+P0",ytchocthol.ches.{ith}or,ytchocthol ches ithor
ZL3b-n,f6v,"f6v.19,+P0",ocholy.kchos.chy.dor,ocholy kchos chy dor
ZL3b-n,f6v,"f6v.20,+P0",dchor.choldar.okol.daiin,dchor choldar okol daiin
ZL3b-n,f6v,"f6v.21,+P0",ycheor.chor.octham<$>,ycheor chor octham
ZL3b-n,f7r,"f7r.1,@P0",<%>fchodaiin.shopchey.qko<->shey.qoos.sheey.charochy,fchodaiin shopchey qkoshey qoos sheey charochy
ZL3b-n,f7r,"f7r.2,+P0",dcheey.keo.r.shor.dold<->dchey.kchey.otchy.cheody,dcheey keo r shor dolddchey kchey otchy cheody
ZL3b-n,f7r,"f7r.3,+P0",oeeees.cheodaiin.sheey<->ytcheey.qotchy.chald,oeeees cheodaiin sheeyytcheey qotchy chald
ZL3b-n,f7r,"f7r.4,+P0",qokcho.cho.lochey.daiin<->ychey.kchos.odaiin,qokcho cho lochey daiinychey kchos odaiin
ZL3b-n,f7r,"f7r.5,+P0",oaiir<->otaiin<$>,oaiirotaiin
ZL3b-n,f7r,"f7r.6,+P0","<%>ksholo,chey.qotoees.chkoldy<->otchor.choaiin",ksholo chey qotoees chkoldyotchor choaiin
ZL3b-n,f7r,"f7r.7,+P0",dshoy.cthol.chol.otchol.dain<->shody.shol.chotchy,dshoy cthol chol otchol dainshody shol chotchy
ZL3b-n,f7r,"f7r.8,+P0",okchey.deeeese.choty.qokchy<->shol.keey.choty.dain,okchey deeeese choty qokchyshol keey choty dain
ZL3b-n,f7r,"f7r.9,+P0","qokechy.ol,choiin.chol.cphey<->shckhy.chochy.kchod",qokechy ol choiin chol cpheyshckhy chochy kchod
ZL3b-n,f7r,"f7r.10,+P0","s,chain.chor.daiin.chckhy<$>",s chain chor daiin chckhy
ZL3b-n,f7v,"f7v.1,@P0",<%>polyshy.shey.tchody.qopchy.otshol.dy.daiin.tshodody,polyshy shey tchody qopchy otshol dy daiin tshodody
ZL3b-n,f7v,"f7v.2,+P0",chochy.cthy.daiin.qoky.ch{cphh}y.daiin.cthol.cthy.cthd,chochy cthy daiin qoky chcphhy daiin cthol cthy cthd
ZL3b-n,f7v,"f7v.3,+P0","qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.o,l,cheol,dy",qokchy dykchy chkeey kshy ky ty dor cheey o l cheol dy
ZL3b-n,f7v,"f7v.4,+P0",choteeeb.oeear.choschy.dain.sho.kshy.shol.deees.dol,choteeeb oeear choschy dain sho kshy shol deees dol
ZL3b-n,f7v,"f7v.5,+P0",dchodaiin.qotchy.cheey.tcheey<$>,dchodaiin qotchy cheey tcheey
ZL3b-n,f7v,"f7v.6,+P0","<%>kchor.sheod.sheodaiin.sho,daiin.oksho,lshol.dair.qos",kchor sheod sheodaiin sho daiin oksho lshol dair qos
ZL3b-n,f7v,"f7v.7,+P0","okshodeeeb.chorcheor,odaiin.shotch[o:?]<->dol.dol.dor.aiin",okshodeeeb chorcheor odaiin shotchodol dol dor aiin
ZL3b-n,f7v,"f7v.8,+P0","qoteeeo.r.cho,cheeody.qotchey.tey<->o,kcho,r.daiin",qoteeeo r cho cheeody qotchey teyo kcho r daiin
ZL3b-n,f7v,"f7v.9,+P0","sho.keeo.daiir.chokchy.dor.deol.dy<->dol,daiin<$>",sho keeo daiir chokchy dor deol dydol daiin
ZL3b-n,f8r,"f8r.1,@P0",<%>pshol.chor.otshal.chopy<->cph[o:a]l.chody.shy.cfhodar.shor,pshol chor otshal chopycphol chody shy cfhodar shor
ZL3b-n,f8r,"f8r.2,+P0","tchty.sh,kcheals.sho<->okche.do.dchy.dain.al",tchty sh kcheals shookche do dchy dain al
ZL3b-n,f8r,"f8r.3,+P0",chodar.shy.sy<->chodaiin.shokchy.chor.dy,chodar shy sychodaiin shokchy chor dy
ZL3b-n,f8r,"f8r.4,+P0",qotor.chor.chor.sheey<->dchol.shesed.chof.chy.dam,qotor chor chor sheeydchol shesed chof chy dam
ZL3b-n,f8r,"f8r.5,+P0","okchey.do.r.cheeey.dy.ky<->scho.chky.{ck}ooaiin.ch[y:a],taiin",okchey do r cheeey dy kyscho chky ckooaiin chy taiin
ZL3b-n,f8r,"f8r.6,+P0",tosh.{ck}cheey.koltoldy<->shy.choety.cheeody.sol,tosh ckcheey koltoldyshy choety cheeody sol
