Source,Folio,Locus,Raw_Text,Clean_Text
RF1b-er,f29r,"f29r.1,@P0",posaiin.she.aiin.chepoty.chy.qotchy.qoty.cheecthy,posaiin she aiin chepoty chy qotchy qoty cheecthy
RF1b-er,f29r,"f29r.2,+P0",dshe.ykchy.choty.oky.cho.l.chchoty.choky.chy.ty.dy,dshe ykchy choty oky cho l chchoty choky chy ty dy
RF1b-er,f29r,"f29r.3,+P0",qokchy.qoty.kchaiin.shear.cthor<->dchor.choly,qokchy qoty kchaiin shear cthordchor choly
RF1b-er,f29r,"f29r.4,+P0",chocthy.qoos.chos,chocthy qoos chos
RF1b-er,f29r,"f29r.5,+P0",kcheol.cheor.sheos.sheey.teey.dae<->shos.octy,kcheol cheor sheos sheey teey daeshos octy
RF1b-er,f29r,"f29r.6,+P0",chokshy.shocthy.shor.shor.daiin<->qokaiiin,chokshy shocthy shor shor daiinqokaiiin
RF1b-er,f29r,"f29r.7,+P0",qokchy.chol.shokchy.qokaiin.choeky<->choty.kaiin,qokchy chol shokchy qokaiin choekychoty kaiin
RF1b-er,f29r,"f29r.8,+P0",shor.chor.shosheky.shy.qoty.kody<->daiin.cthy,shor chor shosheky shy qoty kodydaiin cthy
RF1b-er,f29r,"f29r.9,+P0",qokshe.qor.chey.kor.chead.ychom,qokshe qor chey kor chead ychom
RF1b-er,f29v,"f29v.1,@P0",kooiin.shor.chetchy.ol.als.shytchy.cthyshy<->cho.shy.daiin,kooiin shor chetchy ol als shytchy cthyshycho shy daiin
RF1b-er,f29v,"f29v.2,+P0",qotcheaiin.s.chol.chol.cthy.chey.cthold<->ytchor.dary,qotcheaiin s chol chol cthy chey ctholdytchor dary
RF1b-er,f29v,"f29v.3,+P0",chol.chol.kor.shey.odaiin.qotchy.taiin<->s.she.otey.sy,chol chol kor shey odaiin qotchy taiins she otey sy
RF1b-er,f29v,"f29v.4,+P0",ysho.otshy.okaiin.cthy.oltchy.ctos<->shot.sho.okaiin,ysho otshy okaiin cthy oltchy ctosshot sho okaiin
RF1b-er,f29v,"f29v.5,+P0",tochon.chain.shan.shoty<->chshy<->shy,tochon chain shan shotychshyshy
RF1b-er,f29v,"f29v.6,+P0",dchor.chol.chaiin.shaiin.cthod<->dar<->chs<->shody,dchor chol chaiin shaiin cthoddarchsshody
RF1b-er,f29v,"f29v.7,+P0",qotcho.kchor.daiin.ykaiin.dy<->shdy<->chocthy.sheky,qotcho kchor daiin ykaiin dyshdychocthy sheky
RF1b-er,f29v,"f29v.8,+P0",otol.shotchor.cholody.dain<->chcth<->chy.cthody.dol,otol shotchor cholody dainchcthchy cthody dol
RF1b-er,f29v,"f29v.9,+P0",sho.chokor.chor.chy.ydaiin.cho<->ykeeb<->oaiin,sho chokor chor chy ydaiin choykeeboaiin
RF1b-er,f29v,"f29v.10,+P0",qokoiin.okaiin.cho<->cth<->chyd<->chykar,qokoiin okaiin chocthchydchykar
RF1b-er,f29v,"f29v.11,+P0",daiin.chteor.octhy<->dar<->eeyt<->otody,daiin chteor octhydareeytotody
RF1b-er,f29v,"f29v.12,+P0",qekeochor.otchey.sy,qekeochor otchey sy
RF1b-er,f30r,"f30r.1,@P0","okeeesy.chey.shorchey.fcheody.shey.tchy.cher.d,o.shey",okeeesy chey shorchey fcheody shey tchy cher d o shey
RF1b-er,f30r,"f30r.2,+P0",ychody.chey.chkeey.ksho.teeor.cheor.shey.she.keeadol.sy,ychody chey chkeey ksho teeor cheor shey she keeadol sy
RF1b-er,f30r,"f30r.3,+P0",chodaiin.cho.ry.chey.doiin.sain.chorain.cheeykeem,chodaiin cho ry chey doiin sain chorain cheeykeem
RF1b-er,f30r,"f30r.4,+P0","qokechy.qoko.qop.char.roin.ch,an.qotchaiin",qokechy qoko qop char roin ch an qotchaiin
RF1b-er,f30r,"f30r.5,+P0",choko.qokochy.deeey.dkeeor.cheoldain.chory,choko qokochy deeey dkeeor cheoldain chory
RF1b-er,f30r,"f30r.6,+P0",dchorol.sho.chor.cho.ro.raiin.dor.chseeor.dy,dchorol sho chor cho ro raiin dor chseeor dy
RF1b-er,f30r,"f30r.7,+P0",qor.chain.cthorchy,qor chain cthorchy
RF1b-er,f30r,"f30r.8,+P0",opchol.ol.chesey.scheorchey.okeal<->dcheo.rchey,opchol ol chesey scheorchey okealdcheo rchey
RF1b-er,f30r,"f30r.9,+P0",dchey.qochar.chol.keeaiin.chcthey<->chor.cheky,dchey qochar chol keeaiin chctheychor cheky
RF1b-er,f30r,"f30r.10,+P0",chokchaiin.dchor.chkchean.qotchy<->chctho.rchody,chokchaiin dchor chkchean qotchychctho rchody
RF1b-er,f30r,"f30r.11,+P0",qotchor.cheor.chey.cheor.chey.soeeb<->ydey<->sor.daiin,qotchor cheor chey cheor chey soeebydeysor daiin
RF1b-er,f30r,"f30r.12,+P0",dcheey.ckhey.ckhey.daiin.chkeaiin.dar<->chor<->ychdain,dcheey ckhey ckhey daiin chkeaiin darchorychdain
RF1b-er,f30r,"f30r.13,+P0",chodaiin.chtchey.chear.shykeey,chodaiin chtchey chear shykeey
RF1b-er,f30v,"f30v.1,@P0",cphscfhain.shosaiin.chocthey.sho.chepchy.shor.sheaiin,cphscfhain shosaiin chocthey sho chepchy shor sheaiin
RF1b-er,f30v,"f30v.2,+P0",qotchor.chy.she.kchor.chory.keor.ol.chy.daiin.ctholdy,qotchor chy she kchor chory keor ol chy daiin ctholdy
RF1b-er,f30v,"f30v.3,+P0",chotchol.daiin.cthol.doiin.daiin.chokeor.dal.chtocthy,chotchol daiin cthol doiin daiin chokeor dal chtocthy
RF1b-er,f30v,"f30v.4,+P0",otchey.daiin.chor.checkhy.qotchod.daiin,otchey daiin chor checkhy qotchod daiin
RF1b-er,f30v,"f30v.5,+P0",dain.choty.chkol.ytor.cheoldy,dain choty chkol ytor cheoldy
RF1b-er,f30v,"f30v.6,+P0",qokeeor.chokol.chokeody.dairy,qokeeor chokol chokeody dairy
RF1b-er,f30v,"f30v.7,+P0",chokchy.sho.kcho.tcho.ctho.sos,chokchy sho kcho tcho ctho sos
RF1b-er,f30v,"f30v.8,+P0",oyshy.cheotol.cphoaiin.cphey,oyshy cheotol cphoaiin cphey
RF1b-er,f30v,"f30v.9,+P0",qotchor.chor.sheey.cheolsos,qotchor chor sheey cheolsos
RF1b-er,f30v,"f30v.10,+P0",sho.sheoldy.otcheor.daiin,sho sheoldy otcheor daiin
RF1b-er,f30v,"f30v.11,+P0",sol.chokcheey.daiin.kchady,sol chokcheey daiin kchady
RF1b-er,f31r,"f31r.1,@P0",keedey.qofchedy.shees.aiin.qokeefoy.chefakeo,keedey qofchedy shees aiin qokeefoy chefakeo
RF1b-er,f31r,"f31r.2,+P0",dcheey.daiin.akeedy.qokees.s.aiin.shekeey.qef,dcheey daiin akeedy qokees s aiin shekeey qef
RF1b-er,f31r,"f31r.3,+P0",qokeey.chey.daiin.qokeey.rair.chekey.s.aiin.dey,qokeey chey daiin qokeey rair chekey s aiin dey
RF1b-er,f31r,"f31r.4,+P0",qotar.chy.dar.lo.r.ar.cheey.keeol.chedy.qokey,qotar chy dar lo r ar cheey keeol chedy qokey
RF1b-er,f31r,"f31r.5,+P0",daiin.sheeody.qokeor,daiin sheeody qokeor
RF1b-er,f31r,"f31r.6,+P0",tshokeody.qokedy.qotedy.chepar.chedar.aiin.dal,tshokeody qokedy qotedy chepar chedar aiin dal
RF1b-er,f31r,"f31r.7,+P0","ykeedar.s,aiin.checkhey.sheol.qokedy.ykeedy.chedy.ldy",ykeedar s aiin checkhey sheol qokedy ykeedy chedy ldy
RF1b-er,f31r,"f31r.8,+P0",shedy.qokedy.cheol.cheod.qokeody.cheol.checthy,shedy qokedy cheol cheod qokeody cheol checthy
RF1b-er,f31r,"f31r.9,+P0",daiir.sheeo.shcthey.okeol,daiir sheeo shcthey okeol
RF1b-er,f31r,"f31r.10,+P0",tol.shso.okedy.okedy.qokedy.qokeedy.dar.shedshey,tol shso okedy okedy qokedy qokeedy dar shedshey
RF1b-er,f31r,"f31r.11,+P0",olsheol.qokchy.dal.chey.deey.kchy.keey.okaiiin.ykeey,olsheol qokchy dal chey deey kchy keey okaiiin ykeey
RF1b-er,f31r,"f31r.12,+P0",qoaiin.yches.okedy.sheey.chedaiin.dar,qoaiin yches okedy sheey chedaiin dar
RF1b-er,f31r,"f31r.13,+P0",olsheor.qoekedy.okedy.ykedy.dals,olsheor qoekedy okedy ykedy dals
RF1b-er,f31r,"f31r.14,+P0",saiis.or.chedy.daiin.okeedy,saiis or chedy daiin okeedy
RF1b-er,f31r,"f31r.15,+P0",yshedair.sheolcheky.okedam,yshedair sheolcheky okedam
RF1b-er,f31r,"f31r.16,+Pc",oteor.aiicthy,oteor aiicthy
RF1b-er,f31v,"f31v.1,@P0",podair.sheedy.otedy.oteedy.qotolcheo.s.ar.ar.oteey.dkchrar.als,podair sheedy otedy oteedy qotolcheo s ar ar oteey dkchrar als
RF1b-er,f31v,"f31v.2,+P0",ytchos.ackhey.okeeo.s.cheody.okeey.keeody.daiin.cheody.keedy,ytchos ackhey okeeo s cheody okeey keeody daiin cheody keedy
RF1b-er,f31v,"f31v.3,+P0",ykeeo.daiin.shedol.okedy.okey.keody.okchey.sair.okeer.o.lkedy,ykeeo daiin shedol okedy okey keody okchey sair okeer o lkedy
RF1b-er,f31v,"f31v.4,+P0",dair.cthedy.qokedy.okeody.chedar.oked.al.ockhedy.okeedy.otas,dair cthedy qokedy okeody chedar oked al ockhedy okeedy otas
RF1b-er,f31v,"f31v.5,+P0",ykeos.cheeoy.araiin,ykeos cheeoy araiin
RF1b-er,f31v,"f31v.6,+P0",pcheeody.qop.chedal.checfhy.chefchol.or.cheef.alaiin.opal.sheo.otar,pcheeody qop chedal checfhy chefchol or cheef alaiin opal sheo otar
RF1b-er,f31v,"f31v.7,+P0",olkeedam.ches.cholkeeol.checkhy.okeol.okal.oky.cheokar.okor.ary,olkeedam ches cholkeeol checkhy okeol okal oky cheokar okor ary
RF1b-er,f31v,"f31v.8,+P0",ykaiin.cheeksheey.ychekeeor.cheor.or.checthy.okechoked.lchey.okam,ykaiin cheeksheey ychekeeor cheor or checthy okechoked lchey okam
RF1b-er,f31v,"f31v.9,+P0",ytecheol.sheoeky.okeos.aiin.ackhedy.chkaiin.chetchey.ctheey.okear,ytecheol sheoeky okeos aiin ackhedy chkaiin chetchey ctheey okear
RF1b-er,f31v,"f31v.10,+P0",dor.choar.al.kar.oeeeos.cheos.aiin.o.ckhey.okeo.kor.okeol.ain,dor choar al kar oeeeos cheos aiin o ckhey okeo kor okeol ain
RF1b-er,f31v,"f31v.11,+P0",saiin.ar.ckheos.chedy.okeey.qoear.oraiin.cheam,saiin ar ckheos chedy okeey qoear oraiin cheam
RF1b-er,f32r,"f32r.1,@P0",fchaiin.shykeody.daiiody.dain<->sho.tchy.oty.qopy,fchaiin shykeody daiiody dainsho tchy oty qopy
RF1b-er,f32r,"f32r.2,+P0",okor.okchor.sheor.ckhy.dal<->dshodar.qotchol,okor okchor sheor ckhy daldshodar qotchol
RF1b-er,f32r,"f32r.3,+P0",qokchor.chor.cthol.chol.dol<->dcheodain.daiin,qokchor chor cthol chol doldcheodain daiin
RF1b-er,f32r,"f32r.4,+P0",schor.dshar.ytsho.dain<->daiin.choddal,schor dshar ytsho daindaiin choddal
RF1b-er,f32r,"f32r.5,+P0",qotchy.qokchy.daiin,qotchy qokchy daiin
RF1b-er,f32r,"f32r.6,+P0",fcho.tcheychedy,fcho tcheychedy
RF1b-er,f32r,"f32r.7,+P0",otol.dol.ol.dair,otol dol ol dair
RF1b-er,f32r,"f32r.8,+P0",qo.ar.daiin.dam,qo ar daiin dam
RF1b-er,f32r,"f32r.9,+P0",dytchor.dary,dytchor dary
RF1b-er,f32r,"f32r.10,+P0",dchor.cthodaiin,dchor cthodaiin
RF1b-er,f32r,"f32r.11,+P0",shos.chckhol.n,shos chckhol n
RF1b-er,f32r,"f32r.12,+P0",shodaiin.cltol,shodaiin cltol
RF1b-er,f32r,"f32r.13,+P0",otchorol.dain.daiin.cthy,otchorol dain daiin cthy
RF1b-er,f32r,"f32r.14,+P0",schey.qotshey.daiin.cths,schey qotshey daiin cths
RF1b-er,f32r,"f32r.15,+P0",qokchy.qotol.doiir.ol,qokchy qotol doiir ol
RF1b-er,f32r,"f32r.16,+P0",otchol.chey.soty,otchol chey soty
RF1b-er,f32r,"f32r.17,+P0",chokeol.dchoty,chokeol dchoty
RF1b-er,f32r,"f32r.18,+P0",doiin.shoshy,doiin shoshy
RF1b-er,f32r,"f32r.19,+P0","dol.dchol,dan",dol dchol dan
RF1b-er,f32v,"f32v.1,@P0",kcheodaiin.cholkechy.qotaiin.daiioam<->o.chofchody,kcheodaiin cholkechy qotaiin daiioamo chofchody
RF1b-er,f32v,"f32v.2,+P0",daiin.odar.chy.daiin.chey.tcha.ldy<->dain.teor,daiin odar chy daiin chey tcha ldydain teor
RF1b-er,f32v,"f32v.3,+P0",shor.daiin.chckhy.dsho.dain.daiin.s<->shokey.ka,shor daiin chckhy dsho dain daiin sshokey ka
RF1b-er,f32v,"f32v.4,+P0",or.chr.chor.dor.chaiin.qotcho.r.chy<->dcha.daiin,or chr chor dor chaiin qotcho r chydcha daiin
RF1b-er,f32v,"f32v.5,+P0",chokchy.daiin.shy.chor.qo.kaiin.dain<->dchol.dorg,chokchy daiin shy chor qo kaiin daindchol dorg
RF1b-er,f32v,"f32v.6,+P0",okchan.cholshal.dchcthy,okchan cholshal dchcthy
RF1b-er,f32v,"f32v.7,+P0",ksho.cphos.she.sheaiin.otshcho.r.daii<->shckhy.s.odan,ksho cphos she sheaiin otshcho r daiishckhy s odan
RF1b-er,f32v,"f32v.8,+P0",otchol.daiin.daiin.cthodaiin.qotaiin<->otchy.d<->shan,otchol daiin daiin cthodaiin qotaiinotchy dshan
RF1b-er,f32v,"f32v.9,+P0",qotchy.cfhy.skey.chocthy.daiin.cthaiin<->daiin,qotchy cfhy skey chocthy daiin cthaiindaiin
RF1b-er,f32v,"f32v.10,+P0",sho.keol.chor.chol.daiin.cphol.cthol.da<->ar,sho keol chor chol daiin cphol cthol daar
RF1b-er,f32v,"f32v.11,+P0",ol.sho.chy,ol sho chy
RF1b-er,f33r,"f33r.1,@P0",tshdar.shdor.shepchdy.cphody.yfoldy.qofockhdy.otchedy.lfchdy.daiin,tshdar shdor shepchdy cphody yfoldy qofockhdy otchedy lfchdy daiin
RF1b-er,f33r,"f33r.2,+P0",ytchedy.qokar.cheky.okaldy.qokaldy.otor.oldar.qotar.otar.otardag,ytchedy qokar cheky okaldy qokaldy otor oldar qotar otar otardag
RF1b-er,f33r,"f33r.3,+P0",loiin.y.cheky.qokedy.shedy.chdal.chechdaiin.qokchy.ody.chekeedy.ykag,loiin y cheky qokedy shedy chdal chechdaiin qokchy ody chekeedy ykag
RF1b-er,f33r,"f33r.4,+P0",taiin.chekey.or.al.aiiin.saiin.okaiin.dar.cheedy.chkeey.far.aiin.s,taiin chekey or al aiiin saiin okaiin dar cheedy chkeey far aiin s
RF1b-er,f33r,"f33r.5,+P0",pair.or.aiin.otaiin.ol.kor.aiin.okal.otal.chdal.shekal.qokar.atam,pair or aiin otaiin ol kor aiin okal otal chdal shekal qokar atam
RF1b-er,f33r,"f33r.6,+P0",yteey.shody.kchedydy.chekar.okaiin.okaiin.daiin.okal,yteey shody kchedydy chekar okaiin okaiin daiin okal
RF1b-er,f33r,"f33r.7,+P0",dar.chos.aiin.or.aiin.cheekaiin.okain.ar.okeeey,dar chos aiin or aiin cheekaiin okain ar okeeey
RF1b-er,f33v,"f33v.1,@P0",tarar.daiin<->ydain.cthey.dols<->sheky.araiin.sh,tarar daiinydain cthey dolssheky araiin sh
RF1b-er,f33v,"f33v.2,+P0",kchdy.dam.dy<->oky<->otal.dain.chdy<->ytam.otam.cham,kchdy dam dyokyotal dain chdyytam otam cham
RF1b-er,f33v,"f33v.3,+P0",dar.chckhy.dy<->dyky<->ckhdy.oky.dam<->okardy.kam.dy,dar chckhy dydykyckhdy oky damokardy kam dy
RF1b-er,f33v,"f33v.4,+P0",tokar.shdy.dal<->qokar.shd<->otody.chedy<->ykedy.dodl.deiin,tokar shdy dalqokar shdotody chedyykedy dodl deiin
RF1b-er,f33v,"f33v.5,+P0",tchdy.chody.okaiin<->chckhy.dor.arl<->cthy.dytydy<->ykar.cheky.dy,tchdy chody okaiinchckhy dor arlcthy dytydyykar cheky dy
RF1b-er,f33v,"f33v.6,+P0",ycheo.dar.olaiin.okar.chdy.chdy.oldy<->okar.chdy,ycheo dar olaiin okar chdy chdy oldyokar chdy
RF1b-er,f33v,"f33v.7,+P0",tshdy.shefchdy.shckhdy.oltedy.daiin.oky<->cheol.arain<->chdyshdy.porar,tshdy shefchdy shckhdy oltedy daiin okycheol arainchdyshdy porar
RF1b-er,f33v,"f33v.8,+P0","dar.ar.sheey.keedy.okchy.okar.okedy.chy<->daiin.dy,dy<->dar.aiin.okary",dar ar sheey keedy okchy okar okedy chydaiin dy dydar aiin okary
RF1b-er,f33v,"f33v.9,+P0",sar.or.aiin.chor.ar.shkair.shol.or.chckhy<->ar.aiin<->okain.dal.dy,sar or aiin chor ar shkair shol or chckhyar aiinokain dal dy
RF1b-er,f33v,"f33v.10,+P0",lchoar.or.chey.lodaiin.o.or.okeedy.okaly,lchoar or chey lodaiin o or okeedy okaly
RF1b-er,f33v,"f33v.11,+P0",tar.al.keey.oram,tar al keey oram
RF1b-er,f34r,"f34r.1,@P0",pcheoepchy.olar.yl<->yfody.okedody.shod.ololdy.dar.ytey,pcheoepchy olar ylyfody okedody shod ololdy dar ytey
RF1b-er,f34r,"f34r.2,+P0",ytar.sheody.olam<->octhedy.otedy.chdain.oltey.kchyty,ytar sheody olamocthedy otedy chdain oltey kchyty
RF1b-er,f34r,"f34r.3,+P0",qotedy.chyty.chdaly<->dar.chd.otedy.qotol.okedy.dody.ody.kam,qotedy chyty chdalydar chd otedy qotol okedy dody ody kam
RF1b-er,f34r,"f34r.4,+P0",ytedy.daiin.chey.aiin<->shy.chckhy<->oltchedy.otedy.dam.checthy,ytedy daiin chey aiinshy chckhyoltchedy otedy dam checthy
RF1b-er,f34r,"f34r.5,+P0",qoteedy.shedy.shedy.ol<->okes.ar<->ykeedl.chedy.otey.okaiin,qoteedy shedy shedy olokes arykeedl chedy otey okaiin
RF1b-er,f34r,"f34r.6,+P0",oteol.chekey.chetey.oll<->chesy<->daiin.cheky.fas.aiir.amg,oteol chekey chetey ollchesydaiin cheky fas aiir amg
RF1b-er,f34r,"f34r.7,+P0",qokedy.dal.chdy<->olchy<->ykchy<->ykedy.qokchdy.s.ar.oldam,qokedy dal chdyolchyykchyykedy qokchdy s ar oldam
RF1b-er,f34r,"f34r.8,+P0",shotchy.qoky<->olk<->checkhy<->ysair.air.chodar.tag,shotchy qokyolkcheckhyysair air chodar tag
RF1b-er,f34r,"f34r.9,+P0",ykchdy.qod<->ar<->chct<->ackhy<->or.lchey.todaly.okaiin.dardy,ykchdy qodarchctackhyor lchey todaly okaiin dardy
RF1b-er,f34r,"f34r.10,+P0",tcheo.olchckhy.oly<->otchdy.chefalas,tcheo olchckhy olyotchdy chefalas
RF1b-er,f34r,"f34r.11,+P0",qokeey.sh.kaldaiin<->cheky.cthdaly<->otchedy.chty.saiin,qokeey sh kaldaiincheky cthdalyotchedy chty saiin
RF1b-er,f34r,"f34r.12,+P0",char.aiin.okorar.tol<->qokar.chckhy.chdal.ked.qokar.ar.daiin.dam,char aiin okorar tolqokar chckhy chdal ked qokar ar daiin dam
RF1b-er,f34r,"f34r.13,+P0",ykeo.lor.ochey.oly<->okaly.kechdy.qokchdy.chor.ar.aiiin.daly,ykeo lor ochey olyokaly kechdy qokchdy chor ar aiiin daly
RF1b-er,f34r,"f34r.14,+P0",or.ar.y.kar.ol.al.oky<->chody.qokal.chedy.chcthedy.chety.daram,or ar y kar ol al okychody qokal chedy chcthedy chety daram
RF1b-er,f34r,"f34r.15,+P0",sair.chekar.cheky.shek<->cholchedy.qokedy.yk.cheolchcthy,sair chekar cheky shekcholchedy qokedy yk cheolchcthy
RF1b-er,f34v,"f34v.1,@P0",kschdy.chdy.chefchy.shdy.qopchdy.shdydy.chdalchdy.ypchdy.chcthdy.spaiin,kschdy chdy chefchy shdy qopchdy shdydy chdalchdy ypchdy chcthdy spaiin
RF1b-er,f34v,"f34v.2,+P0",tol.qokchy.dychedy.okchy.chckhdy.chdaiin.ckhy.loees.ykar.aiin.oldam,tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam
RF1b-er,f34v,"f34v.3,+P0","ytal.shor.chdal.olchdy.char.or.ol.kedaiiin.chcthy.okchdy.chckhy.dar,ag",ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dar ag
RF1b-er,f34v,"f34v.4,+P0",tchdaiin.chekal.shedy.qokedar.chdaiin.oldar.qoldar.chedy.daiin.otam,tchdaiin chekal shedy qokedar chdaiin oldar qoldar chedy daiin otam
RF1b-er,f34v,"f34v.5,+P0",lshaiir.or.air.shedy.chechey.dykey.kair.chedy.qokar.chekaly.cholky,lshaiir or air shedy chechey dykey kair chedy qokar chekaly cholky
RF1b-er,f34v,"f34v.6,+P0",pchedar.shear.qokchdy.qokees.cheol.ypchdaiin.chedy.lr.ar.chedain,pchedar shear qokchdy qokees cheol ypchdaiin chedy lr ar chedain
RF1b-er,f34v,"f34v.7,+P0",olchdaiin.chedy.cheykeedy.chy.kedy.dy.qokedy.okey.s.air.chkain.otain,olchdaiin chedy cheykeedy chy kedy dy qokedy okey s air chkain otain
RF1b-er,f34v,"f34v.8,+P0",ysheos.otar.ar.choraiin.cheky.olchdaiin.or.oldar.chdar.okag,ysheos otar ar choraiin cheky olchdaiin or oldar chdar okag
RF1b-er,f34v,"f34v.9,+P0",lsheody.cphy.qokeey.keedy.kchdy.chedy.qokedy.chdy.kal.shs.oldaiin,lsheody cphy qokeey keedy kchdy chedy qokedy chdy kal shs oldaiin
RF1b-er,f34v,"f34v.10,+P0",doiin.chdy.tedy.kchdy.okeedy.checkhy.chdy.kain.chear.or.akedy.okam,doiin chdy tedy kchdy okeedy checkhy chdy kain chear or akedy okam
RF1b-er,f34v,"f34v.11,+P0",yshos.ody.s.aiin.okey.okal.shedy,yshos ody s aiin okey okal shedy
RF1b-er,f35r,"f35r.1,@P0",cphoo.r.cholycfhy.choty.char.dy,cphoo r cholycfhy choty char dy
RF1b-er,f35r,"f35r.2,+P0",qokeeaiin.chokaiin.qotchy.daiin,qokeeaiin chokaiin qotchy daiin
RF1b-er,f35r,"f35r.3,+P0",dchaiin.cthey.qotchey.taiin.cthory,dchaiin cthey qotchey taiin cthory
RF1b-er,f35r,"f35r.4,+P0",qotchy.shetchy.ckhol.cheey.daiin.dainl,qotchy shetchy ckhol cheey daiin dainl
RF1b-er,f35r,"f35r.5,+P0","otchor.sho.tcheey.s,cheey.daiin.dainor",otchor sho tcheey s cheey daiin dainor
RF1b-er,f35r,"f35r.6,+P0",schaiin.char.chan.daiin,schaiin char chan daiin
RF1b-er,f35r,"f35r.7,+P0",shosaiin.tchor.choky,shosaiin tchor choky
RF1b-er,f35r,"f35r.8,+P0",qokeey.kykaiin.daiin,qokeey kykaiin daiin
RF1b-er,f35r,"f35r.9,+P0",paiin.chear.aiin.chear.shorchaiin,paiin chear aiin chear shorchaiin
RF1b-er,f35r,"f35r.10,+P0",o.aiin.chaiin.ckhy.r.chl.s.chochy.daiin,o aiin chaiin ckhy r chl s chochy daiin
RF1b-er,f35r,"f35r.11,+P0",shcheaiin.chol.cthaiin.lchaiin.lchal.dal<->dairaldy.n,shcheaiin chol cthaiin lchaiin lchal daldairaldy n
RF1b-er,f35r,"f35r.12,+P0",olor.chy.chaiin.chy.taiin.kchey.koldy<->chetchaiin,olor chy chaiin chy taiin kchey koldychetchaiin
RF1b-er,f35r,"f35r.13,+P0",qokoiin.chaiin.qokchaiin.lshy.lodaly<->oteey.taiin,qokoiin chaiin qokchaiin lshy lodalyoteey taiin
RF1b-er,f35r,"f35r.14,+P0",cthol.chol.aiin.qotchy.otchor.daiin<->shol.qotaiin,cthol chol aiin qotchy otchor daiinshol qotaiin
RF1b-er,f35r,"f35r.15,+P0",ochor.s.chiin.daiin.ytain,ochor s chiin daiin ytain
RF1b-er,f35v,"f35v.1,@P0",parchor.chocthy.soaiin.ar,parchor chocthy soaiin ar
RF1b-er,f35v,"f35v.2,+P0",qotchy.otchey.kchor.yty,qotchy otchey kchor yty
RF1b-er,f35v,"f35v.3,+P0",dchor.choty.chyty.daiin,dchor choty chyty daiin
RF1b-er,f35v,"f35v.4,+P0",ytchy.qotchy.dchy.cthy,ytchy qotchy dchy cthy
RF1b-er,f35v,"f35v.5,+P0",dchokchy.chocthy.chckhor,dchokchy chocthy chckhor
RF1b-er,f35v,"f35v.6,+P0",shol.tcheey.chkcheeu.chcthaiin,shol tcheey chkcheeu chcthaiin
RF1b-er,f35v,"f35v.7,+P0",tchotchor.shol.sho.co.kol.daiin,tchotchor shol sho co kol daiin
RF1b-er,f35v,"f35v.8,+P0",oaiin.tchor.cho.chotchy.dchold,oaiin tchor cho chotchy dchold
RF1b-er,f35v,"f35v.9,+P0",qokchaiin.cho.tsholchoiin,qokchaiin cho tsholchoiin
RF1b-er,f35v,"f35v.10,+P0","okcheey.chos,ar.shory",okcheey chos ar shory
RF1b-er,f35v,"f35v.11,+P0",qotcheeaiin.chodaiin,qotcheeaiin chodaiin
RF1b-er,f35v,"f35v.12,+P0","dchaiin.d.aiin.d,oiin.dals",dchaiin d aiin d oiin dals
RF1b-er,f35v,"f35v.13,+P0",ol.char.od.ar.chear,ol char od ar chear
RF1b-er,f35v,"f35v.14,+P0",tcheain.shy.tar.dain,tcheain shy tar dain
RF1b-er,f35v,"f35v.15,+P0","ykol.cheol.okchy,tch",ykol cheol okchy tch
RF1b-er,f35v,"f35v.16,+P0",ydaiin.okeey.d.aiin,ydaiin okeey d aiin
RF1b-er,f35v,"f35v.17,+P0",daiin.dain.chkaly.choly,daiin dain chkaly choly
RF1b-er,f35v,"f35v.18,+P0",daiin.qokeeeb.chokeea.r,daiin qokeeeb chokeea r
RF1b-er,f35v,"f35v.19,+P0",schokey.ykeol.chol.daiin,schokey ykeol chol daiin
RF1b-er,f35v,"f35v.20,+P0",sodaiin.shy.dchy.ckhy.dan,sodaiin shy dchy ckhy dan
RF1b-er,f35v,"f35v.21,+P0",doiin.chor.chor,doiin chor chor
RF1b-er,f36r,"f36r.1,@P0",pchakdan.qorain.chcfhal.soiin.cphor.shaiin.cthy.dair,pchakdan qorain chcfhal soiin cphor shaiin cthy dair
RF1b-er,f36r,"f36r.2,+P0",oral.shor.ytaiin.qotaiin.qooldy.chty.chol.dy.tor,oral shor ytaiin qotaiin qooldy chty chol dy tor
RF1b-er,f36r,"f36r.3,+P0",qotchy.tchy.daiin.daiin.dolsain,qotchy tchy daiin daiin dolsain
RF1b-er,f36r,"f36r.4,+P0",podaiir.cphy.qoypchol.som<->sy<->chy.dchy.fchomdar,podaiir cphy qoypchol somsychy dchy fchomdar
RF1b-er,f36r,"f36r.5,+P0",daiin.qor.chol.ctholy.s<->a<->r<->chy.sy<->chytaroiin,daiin qor chol ctholy sarchy sychytaroiin
RF1b-er,f36r,"f36r.6,+P0",okaiin.cthor.ykaiiin.s<->dain.an<->dan,okaiin cthor ykaiiin sdain andan
RF1b-er,f36r,"f36r.7,+P0",qotol.cthol.okol.dy.okchy<->ytorory<->sold,qotol cthol okol dy okchyytororysold
RF1b-er,f36r,"f36r.8,+P0",ytchor.cthol.chaiin.yd,ytchor cthol chaiin yd
RF1b-er,f36r,"f36r.9,+P0",ytodaly.daiin.otaro,ytodaly daiin otaro
