Source,Folio,Locus,Raw_Text,Clean_Text
IT2a-n,f1r,"f1r.1,@P0",<%>fachys.ykal.ar.ataiin.shol.shory.cthres.y.kor.sholdy,fachys ykal ar ataiin shol shory cthres y kor sholdy
IT2a-n,f1r,"f1r.2,+P0",sory.ckhar.or.y.kair.chtaiin.shar.are.cthar.cthar.dan,sory ckhar or y kair chtaiin shar are cthar cthar dan
IT2a-n,f1r,"f1r.3,+P0",syaiir.sheky.or.ykaiin.shod.cthoary.cthes.daraiin.sa,syaiir sheky or ykaiin shod cthoary cthes daraiin sa
IT2a-n,f1r,"f1r.4,+P0",ooiin.oteey.oteos.roloty.cth?ar.daiin.otaiin.or.okan,ooiin oteey oteos roloty daiin otaiin or okan
IT2a-n,f1r,"f1r.5,+P0",dair.y.chear.cthaiin.cphar.cfhaiin,dair y chear cthaiin cphar cfhaiin
IT2a-n,f1r,"f1r.6,=Pt",ydaraishy<$>,ydaraishy
IT2a-n,f1r,"f1r.7,*P0",<%>?.odar.o.y.shol.cphoy.oydar.sh.s.cfhoaiin.shodary,odar o y shol cphoy oydar sh s cfhoaiin shodary
IT2a-n,f1r,"f1r.8,+P0",yshey.shody.okchoy.otchol.chocthy.oschy.dain.chor.kos,yshey shody okchoy otchol chocthy oschy dain chor kos
IT2a-n,f1r,"f1r.9,+P0",daiin.shos.cfhol.shody,daiin shos cfhol shody
IT2a-n,f1r,"f1r.10,=Pt",dain.os.teody<$>,dain os teody
IT2a-n,f1r,"f1r.11,*P0",<%>?.ydain.cphesaiin.ol.s.cphey.ytain.shoshy.cphodales,ydain cphesaiin ol s cphey ytain shoshy cphodales
IT2a-n,f1r,"f1r.12,+P0",oksho.kshoy.otairin.oteol.okan.shodain.sckhey.daiin,oksho kshoy otairin oteol okan shodain sckhey daiin
IT2a-n,f1r,"f1r.13,+P0",shoy.ckhey.kodaiin.cphy.cphodaiils.cthey.she.oldain.d,shoy ckhey kodaiin cphy cphodaiils cthey she oldain d
IT2a-n,f1r,"f1r.14,+P0",dain.oiin.chol.odaiin.chodain.chdy.okain.dan.cthy.kod,dain oiin chol odaiin chodain chdy okain dan cthy kod
IT2a-n,f1r,"f1r.15,+P0",daiin.shckhey.ckeor.chor.shey.kol.chol.chol.kor.chal,daiin shckhey ckeor chor shey kol chol chol kor chal
IT2a-n,f1r,"f1r.16,+P0",sho.chol.shodan.kshy.kchy.dor.chodaiin.sho.kchom,sho chol shodan kshy kchy dor chodaiin sho kchom
IT2a-n,f1r,"f1r.17,+P0",ycho.tchey.chokain.sheo.pshol.dydyd.cthy.daicthy,ycho tchey chokain sheo pshol dydyd cthy daicthy
IT2a-n,f1r,"f1r.18,+P0",yto.shol.she.kodshey.cphealy.dasain.dain.ckhyds,yto shol she kodshey cphealy dasain dain ckhyds
IT2a-n,f1r,"f1r.19,+P0",dchar.shcthaiin.okaiir.chey.rchy.potol.cthols.dlocta,dchar shcthaiin okaiir chey rchy potol cthols dlocta
IT2a-n,f1r,"f1r.20,+P0",shok.chor.chey.dain.ckhey,shok chor chey dain ckhey
IT2a-n,f1r,"f1r.21,=Pt",otol.daiiin<$>,otol daiiin
IT2a-n,f1r,"f1r.22,*P0",<%>cpho.shaiin.shokcheey.chol.tshodeesy.shey.pydeey.chy.ro.d?,cpho shaiin shokcheey chol tshodeesy shey pydeey chy ro
IT2a-n,f1r,"f1r.23,+P0",?doin.chol.dain.cthal.dar.shear.kaiin.dar.shey.cthar,chol dain cthal dar shear kaiin dar shey cthar
IT2a-n,f1r,"f1r.24,+P0",cho?o.kaiin.shoaiin.okol.daiin.far.cthol.daiin.ctholdar,kaiin shoaiin okol daiin far cthol daiin ctholdar
IT2a-n,f1r,"f1r.25,+P0",ycheey.okay.oky.daiin.okchey.kokaiin.??chol.k??chy.dal,ycheey okay oky daiin okchey kokaiin dal
IT2a-n,f1r,"f1r.26,+P0",d?eeo.shody.koshey.cthy.okchey.keey.keey.dal.chtor,shody koshey cthy okchey keey keey dal chtor
IT2a-n,f1r,"f1r.27,+P0",?eo.chol.chok.choty.chotey,chol chok choty chotey
IT2a-n,f1r,"f1r.28,=Pt",dchaiin<$>,dchaiin
IT2a-n,f1v,"f1v.1,@P0",<%>kchsy.chadaiin.ol<->oltchey.char.cfhar.am,kchsy chadaiin ololtchey char cfhar am
IT2a-n,f1v,"f1v.2,+P0",yteeay.char.or.ochy<->dcho.lkody.okodar.chody,yteeay char or ochydcho lkody okodar chody
IT2a-n,f1v,"f1v.3,+P0",do.ckhy.ckho.ckhy.shy<->dksheey.cthy.kotchody.dal,do ckhy ckho ckhy shydksheey cthy kotchody dal
IT2a-n,f1v,"f1v.4,+P0",dol.chokeo.dair.dam<->sochey.chokody<$>,dol chokeo dair damsochey chokody
IT2a-n,f1v,"f1v.5,+P0",<%>potoy.shol.dair.cphoal<->dar.chey.tody.otoaiin.shoshy,potoy shol dair cphoaldar chey tody otoaiin shoshy
IT2a-n,f1v,"f1v.6,+P0",choky.chol.cthol.shol.okal<->dolchey.chodo.lol.chy.cthy,choky chol cthol shol okaldolchey chodo lol chy cthy
IT2a-n,f1v,"f1v.7,+P0",qo.ol.choeee.cheol.dol.cthey<->ykol.dol.dolo.ykol.do.lchody,qo ol choeee cheol dol ctheyykol dol dolo ykol do lchody
IT2a-n,f1v,"f1v.8,+P0",okol.shol.kol.kechy.chol.ky<->chol.cthol.chody.chol.daiin,okol shol kol kechy chol kychol cthol chody chol daiin
IT2a-n,f1v,"f1v.9,+P0",shor.okol.chol.dol.ky.dar<->shol.dchor.otcho.dar.shody,shor okol chol dol ky darshol dchor otcho dar shody
IT2a-n,f1v,"f1v.10,+P0",taor.chotchey.dal.chody<->schody.pol.chodar<$>,taor chotchey dal chodyschody pol chodar
IT2a-n,f2r,"f2r.1,@P0",<%>kydainy.ypchol.daiin.otchal<->ypchaiin.ckholsy,kydainy ypchol daiin otchalypchaiin ckholsy
IT2a-n,f2r,"f2r.2,+P0",dorchory<->chkar.s<->shor.cthy.cth,dorchorychkar sshor cthy cth
IT2a-n,f2r,"f2r.3,+P0",qotaiin<->cthey.y<->chor.chy.ydy<->chaiin,qotaiincthey ychor chy ydychaiin
IT2a-n,f2r,"f2r.4,+P0",chaindy<->chtod.dy<->cphy.dals<->chokaiin.d,chaindychtod dycphy dalschokaiin d
IT2a-n,f2r,"f2r.5,+P0",otochor.al<->shodaiin<->chol.dan<->ytchaiin.dan,otochor alshodaiinchol danytchaiin dan
IT2a-n,f2r,"f2r.6,+P0",saiin.daind<->dkol.sor<->ytoldy<->dchol.dchy.cthy,saiin dainddkol sorytoldydchol dchy cthy
IT2a-n,f2r,"f2r.7,+P0",shor.ckhy.daiiny<->chol.dan<$>,shor ckhy daiinychol dan
IT2a-n,f2r,"f2r.8,+P0",<%>kydain.shaiin.qoy.s.shol.fodan<->yksh.olsheey.daiildy,kydain shaiin qoy s shol fodanyksh olsheey daiildy
IT2a-n,f2r,"f2r.9,+P0",dlssho.kol.sheey.qokey.ykody.so<->chol.yky.dain.daiirol,dlssho kol sheey qokey ykody sochol yky dain daiirol
IT2a-n,f2r,"f2r.10,+P0",qoky.cholaiin.shol.sheky.daiin<->cthey.keol.saiin.saiin,qoky cholaiin shol sheky daiincthey keol saiin saiin
IT2a-n,f2r,"f2r.11,+P0",ychain.dal.chy.dalor.shan.dan<->olsaiin.sheey.ckhor,ychain dal chy dalor shan danolsaiin sheey ckhor
IT2a-n,f2r,"f2r.12,+P0",okol.chy.chor.cthor.yor.an.chan<->saiin.chety.chyky.sal,okol chy chor cthor yor an chansaiin chety chyky sal
IT2a-n,f2r,"f2r.13,+P0",sho.ykeey.chey.daiin.chcthy<$>,sho ykeey chey daiin chcthy
IT2a-n,f2v,"f2v.1,@P0",<%>kooiin.cheo.pchor.otaiin.o.dain.chor<->dair.shty,kooiin cheo pchor otaiin o dain chordair shty
IT2a-n,f2v,"f2v.2,+P0",kcho.kchy.sho.shol.qotcho.loeees.qoty<->chor.daiin,kcho kchy sho shol qotcho loeees qotychor daiin
IT2a-n,f2v,"f2v.3,+P0",otchy.chor.lshy.chol.chody.chodain<->chcthy.daiin,otchy chor lshy chol chody chodainchcthy daiin
IT2a-n,f2v,"f2v.4,+P0",sho.cholo.cheor.chodaiin<$>,sho cholo cheor chodaiin
IT2a-n,f2v,"f2v.5,+P0",<%>kchor.shy.daiiin.chckhoy<->s.shey.dor.chol.daiin,kchor shy daiiin chckhoys shey dor chol daiin
IT2a-n,f2v,"f2v.6,+P0",dor.chol.chor.chol.keol.chy.chty<->daiin.otchor.chan,dor chol chor chol keol chy chtydaiin otchor chan
IT2a-n,f2v,"f2v.7,+P0",daiin.chotchey.qoteeey.chokeos<->chees.chr.cheaiin,daiin chotchey qoteeey chokeoschees chr cheaiin
IT2a-n,f2v,"f2v.8,+P0",chokoishe.chor.cheol.chol.dolody<$>,chokoishe chor cheol chol dolody
IT2a-n,f3r,"f3r.1,@P0",<%>tsheos.qopal.chol.cthol.daimm,tsheos qopal chol cthol daimm
IT2a-n,f3r,"f3r.2,+P0",ycheor.chor.dam.qotcham.cham,ycheor chor dam qotcham cham
IT2a-n,f3r,"f3r.3,+P0",ochor.qocheor.chol.daiin.cthy,ochor qocheor chol daiin cthy
IT2a-n,f3r,"f3r.4,+P0",schey.chor.chal.cham.cham.cho,schey chor chal cham cham cho
IT2a-n,f3r,"f3r.5,+P0",qokol.chololy.s.cham.cthol,qokol chololy s cham cthol
IT2a-n,f3r,"f3r.6,+P0",ychtaiin.chor.cthom.otal.dam,ychtaiin chor cthom otal dam
IT2a-n,f3r,"f3r.7,+P0",otchol.qodaiin.chom.shom.damo,otchol qodaiin chom shom damo
IT2a-n,f3r,"f3r.8,+P0",ysheor.chor.chol.oky.damo,ysheor chor chol oky damo
IT2a-n,f3r,"f3r.9,+P0",sho.?or.sheoldam.otchody.ol,sho sheoldam otchody ol
IT2a-n,f3r,"f3r.10,+P0",ydas.chol.cthom<$>,ydas chol cthom
IT2a-n,f3r,"f3r.11,+P0",<%>pcheol.shol.sols.sheol.shey,pcheol shol sols sheol shey
IT2a-n,f3r,"f3r.12,+P0",okadaiin.qokchor.qoschodam.octhy,okadaiin qokchor qoschodam octhy
IT2a-n,f3r,"f3r.13,+P0",qokeey.qot.shey.qokody.qokchey.cheody,qokeey qot shey qokody qokchey cheody
IT2a-n,f3r,"f3r.14,+P0",chor.qodair.okeey.qokeey<$>,chor qodair okeey qokeey
IT2a-n,f3r,"f3r.15,+P0",<%>tsheoarom.shor.or.chor.olchsy.chom.otchom<->oporar,tsheoarom shor or chor olchsy chom otchomoporar
IT2a-n,f3r,"f3r.16,+P0",oteol.chol.s.cheol.ekshy.qokeom.qokol.daiin<->soleeg,oteol chol s cheol ekshy qokeom qokol daiinsoleeg
IT2a-n,f3r,"f3r.17,+P0",soeom.okeom.yteody.qokeeo.dal.sam<$>,soeom okeom yteody qokeeo dal sam
IT2a-n,f3r,"f3r.18,+P0",<%>pcheoldom.shodaiin.qopchor.qopol.opchol.qoty<->otolom,pcheoldom shodaiin qopchor qopol opchol qotyotolom
IT2a-n,f3r,"f3r.19,+P0",otchor.ol.cheor.qoeor.dair.qoteol.qosaiin<->chor.cthy,otchor ol cheor qoeor dair qoteol qosaiinchor cthy
IT2a-n,f3r,"f3r.20,+P0",ycheor.chol.odaiin.chol.s.aiin.okolor.am<$>,ycheor chol odaiin chol s aiin okolor am
IT2a-n,f3v,"f3v.1,@P0",<%>koaiin.cphor.qotoy.sha.ckhol.ykoaiin.s.oly,koaiin cphor qotoy sha ckhol ykoaiin s oly
IT2a-n,f3v,"f3v.2,+P0",daiidy.qoteeol.okchor.okor.olytol.dol.dar,daiidy qoteeol okchor okor olytol dol dar
IT2a-n,f3v,"f3v.3,+P0",okom.chol.shol.seees.chom.cheeykam.okai,okom chol shol seees chom cheeykam okai
IT2a-n,f3v,"f3v.4,+P0",qodar.ees.eey.kcheol.okal.do.r.chear.een,qodar ees eey kcheol okal do r chear een
IT2a-n,f3v,"f3v.5,+P0",yeeear.otchal.eeor.eear.ckhy,yeeear otchal eeor eear ckhy
IT2a-n,f3v,"f3v.6,+P0",or.cheor.kor.chodaly.chom<$>,or cheor kor chodaly chom
IT2a-n,f3v,"f3v.7,+P0",<%>tchor.otcham.chor.cfham.s,tchor otcham chor cfham s
IT2a-n,f3v,"f3v.8,+P0",ykchy.kchom.chor.chekeol.oka,ykchy kchom chor chekeol oka
IT2a-n,f3v,"f3v.9,+P0",ytcheear.okeol.cthodoaly.chor.cthy,ytcheear okeol cthodoaly chor cthy
IT2a-n,f3v,"f3v.10,+P0",ochor.daiin.qokshol.daiim.chol.okary,ochor daiin qokshol daiim chol okary
IT2a-n,f3v,"f3v.11,+P0",sho.shockho.ckhy.tchor.chodaiin.chom,sho shockho ckhy tchor chodaiin chom
IT2a-n,f3v,"f3v.12,+P0",osh.chodair.ytchy.tchor.kcham.s,osh chodair ytchy tchor kcham s
IT2a-n,f3v,"f3v.13,+P0",shar.shkaiin.qokchy.yty.cthal.chky,shar shkaiin qokchy yty cthal chky
IT2a-n,f3v,"f3v.14,+P0",dain.sheam.yteam<$>,dain sheam yteam
IT2a-n,f4r,"f4r.1,@P0",<%>kodalchy.chpady.sheol.ol.sheey.qotey<->doiin.chor.ytoy,kodalchy chpady sheol ol sheey qoteydoiin chor ytoy
IT2a-n,f4r,"f4r.2,+P0",dchor.chol.shol.cthol.shtchy.chaiin<->s<->choraiin.chom,dchor chol shol cthol shtchy chaiinschoraiin chom
IT2a-n,f4r,"f4r.3,+P0",otchol.chol.chy.chaiin.qotaiin<->daiin.shain,otchol chol chy chaiin qotaiindaiin shain
IT2a-n,f4r,"f4r.4,+P0",qotchol.chy.yty.daiin.okaiin.cthy<$>,qotchol chy yty daiin okaiin cthy
IT2a-n,f4r,"f4r.5,+P0",<%>pydaiin.qotchy.dy.tydy,pydaiin qotchy dy tydy
IT2a-n,f4r,"f4r.6,+P0",chor.shytchy.dy.tcheay,chor shytchy dy tcheay
IT2a-n,f4r,"f4r.7,+P0",qotaiin.cthol.daiin.cthom,qotaiin cthol daiin cthom
IT2a-n,f4r,"f4r.8,+P0",shor.shol.shol.cthy.cpholdy,shor shol shol cthy cpholdy
IT2a-n,f4r,"f4r.9,+P0",daiin.ckhochy.tchy.koraiin,daiin ckhochy tchy koraiin
IT2a-n,f4r,"f4r.10,+P0",odal.shor.shyshol.cphaiin,odal shor shyshol cphaiin
IT2a-n,f4r,"f4r.11,+P0",qotchoiin.sheyr.qoty,qotchoiin sheyr qoty
IT2a-n,f4r,"f4r.12,+P0",soiin.chaiin.chaiin,soiin chaiin chaiin
IT2a-n,f4r,"f4r.13,+P0",daiin.cthey<$>,daiin cthey
IT2a-n,f4v,"f4v.1,@P0",<%>pchooiin.ksheo.kchoy.chopchy.dolds<->dlod,pchooiin ksheo kchoy chopchy doldsdlod
IT2a-n,f4v,"f4v.2,+P0",ol.chey.chy.cthy.shkchor.sheo.cheory<->choldy,ol chey chy cthy shkchor sheo cheorycholdy
IT2a-n,f4v,"f4v.3,+P0",sho.sho.chaiin.shaiin.daiin.qodaiin<->o.ar.am,sho sho chaiin shaiin daiin qodaiino ar am
IT2a-n,f4v,"f4v.4,+P0",qokshy.qocthy.choteol.daiin.cthey<->choaiin,qokshy qocthy choteol daiin ctheychoaiin
IT2a-n,f4v,"f4v.5,+P0",shor.sheey.cto.otoiin.shey.qotchoiin<->chodain,shor sheey cto otoiin shey qotchoiinchodain
IT2a-n,f4v,"f4v.6,+P0",ytchoy.shokchy.cphody<$>,ytchoy shokchy cphody
IT2a-n,f4v,"f4v.7,+P0",<%>torchy.sheeor.chor.shokchy.cphydy,torchy sheeor chor shokchy cphydy
IT2a-n,f4v,"f4v.8,+P0",olaen.chor.cthol.sho.otor.cthory,olaen chor cthol sho otor cthory
IT2a-n,f4v,"f4v.9,+P0",qooko.iiincheom.chcthy.shoky.daiin,qooko iiincheom chcthy shoky daiin
IT2a-n,f4v,"f4v.10,+P0",otaiin.sheo.okeody.chol.chokeody,otaiin sheo okeody chol chokeody
IT2a-n,f4v,"f4v.11,+P0",sho.kcheor.shody.shtaiin.qotol.daiin,sho kcheor shody shtaiin qotol daiin
IT2a-n,f4v,"f4v.12,+P0",qokoy.sho.okeol.s.keey.shar.char.ody,qokoy sho okeol s keey shar char ody
IT2a-n,f4v,"f4v.13,+P0",shody.s.cheor.chokody.shodaiin.qoty,shody s cheor chokody shodaiin qoty
IT2a-n,f4v,"f4v.14,+P0",ochody.chykey.chtody<$>,ochody chykey chtody
IT2a-n,f5r,"f5r.1,@P0",<%>kshody.fchoy.chkoy.oaiin.oar.olsy.chody.dkshy.dy,kshody fchoy chkoy oaiin oar olsy chody dkshy dy
IT2a-n,f5r,"f5r.2,+P0",ochey.okey.qokaiin.sho.ckhoy.cthey.chey.oka?or.otol,ochey okey qokaiin sho ckhoy cthey chey otol
IT2a-n,f5r,"f5r.3,+P0",qoaiin.otan.chy.daiin.oteeen.cho.cthy.otchy.qotcho.dy,qoaiin otan chy daiin oteeen cho cthy otchy qotcho dy
IT2a-n,f5r,"f5r.4,+P0",otain.sheody.chan.s.cheor.chocthy<$>,otain sheody chan s cheor chocthy
IT2a-n,f5r,"f5r.5,+P0",<%>tshy.shody.qoaiin.cholols.sho.qotcheo.daiin.shodaiin,tshy shody qoaiin cholols sho qotcheo daiin shodaiin
IT2a-n,f5r,"f5r.6,+P0",sho.cheor.chey.qoeeey.qoykeeey.qoeor.cthy.shotshy.dy,sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy
IT2a-n,f5r,"f5r.7,+P0",qotoeey.keey.cheo.kchy.shody<$>,qotoeey keey cheo kchy shody
IT2a-n,f5v,"f5v.1,@P0",<%>kocheor.chor.ytchey.pshod.chols.chodaiin.ytoiiin.daiin,kocheor chor ytchey pshod chols chodaiin ytoiiin daiin
IT2a-n,f5v,"f5v.2,+P0",dchol.sy.chol.otaiin.dain.cthor.chots.ychopordg,dchol sy chol otaiin dain cthor chots ychopordg
IT2a-n,f5v,"f5v.3,+P0",qotcho.ytor.daiin.daiin.otchor.daiir.qo.darchor.do,qotcho ytor daiin daiin otchor daiir qo darchor do
IT2a-n,f5v,"f5v.4,+P0",qotor.shees.otol.ykoiin.shol.daiin.cthor.okchy.taiin,qotor shees otol ykoiin shol daiin cthor okchy taiin
IT2a-n,f5v,"f5v.5,+P0",shokeeol.chor.cheotol.otchol.daiin.dal.chol.chotaiin,shokeeol chor cheotol otchol daiin dal chol chotaiin
IT2a-n,f5v,"f5v.6,+P0",otol.chol.dairodg<$>,otol chol dairodg
IT2a-n,f6r,"f6r.1,@P0",<%>foar.y.shol.cholor.cphol.chor.chckh<->chopchol.otcham,foar y shol cholor cphol chor chckhchopchol otcham
IT2a-n,f6r,"f6r.2,+P0",daiin.chckhy.chor.chor.kar.cthy<->cthor.chotols,daiin chckhy chor chor kar cthycthor chotols
IT2a-n,f6r,"f6r.3,+P0",poeear.kshor.choky.os.cheoees<->ykeor.ytaiin.dar,poeear kshor choky os cheoeesykeor ytaiin dar
IT2a-n,f6r,"f6r.4,+P0",dar.cho.s.sheor.chocthy.otcham<->yaiir.chy,dar cho s sheor chocthy otchamyaiir chy
IT2a-n,f6r,"f6r.5,+P0",tar.okoiin.shees.ytaly.cthaiin<->odam,tar okoiin shees ytaly cthaiinodam
IT2a-n,f6r,"f6r.6,+P0",or.al.daiin.ckham.okom.cthaiin<->ydaiin,or al daiin ckham okom cthaiinydaiin
IT2a-n,f6r,"f6r.7,+P0",daiin.qodaiin.cho.s.chol.okaiin.s,daiin qodaiin cho s chol okaiin s
IT2a-n,f6r,"f6r.8,+P0",ychol.ckhor.pchar.sheo.ckhaiin,ychol ckhor pchar sheo ckhaiin
IT2a-n,f6r,"f6r.9,+P0",dar.sheeol.skaiiodar.otaiin.chory,dar sheeol skaiiodar otaiin chory
IT2a-n,f6r,"f6r.10,+P0",tchor.ctheod.chy.shor.odshe.od,tchor ctheod chy shor odshe od
IT2a-n,f6r,"f6r.11,+P0",ychar.olchad.ol.chokaiin,ychar olchad ol chokaiin
IT2a-n,f6r,"f6r.12,+P0",or.shol.cthom.chor.cthy,or shol cthom chor cthy
IT2a-n,f6r,"f6r.13,+P0",qocthol.qodaiin.cthy,qocthol qodaiin cthy
IT2a-n,f6r,"f6r.14,+P0",ysho.taiin.y.kaiim<$>,ysho taiin y kaiim
IT2a-n,f6v,"f6v.1,@P0",<%>koar.y.sar.oheekar.qoar.shor.chapchy.s.chear.char.otchy,koar y sar oheekar qoar shor chapchy s chear char otchy
IT2a-n,f6v,"f6v.2,+P0",oees.chor.chckhy.qoekchar.cheas.odaiin.kchey.chor.chaiin,oees chor chckhy qoekchar cheas odaiin kchey chor chaiin
IT2a-n,f6v,"f6v.3,+P0",qoair.ckhy.chol.oochockhy.chekchoy.ckhy.okol<->rychos,qoair ckhy chol oochockhy chekchoy ckhy okolrychos
IT2a-n,f6v,"f6v.4,+P0",y.shckhy.ytchoy.sos.y.dady.dchy.dey.okody<->ytody,y shckhy ytchoy sos y dady dchy dey okodyytody
IT2a-n,f6v,"f6v.5,+P0",dair.cshe.chodam.dam.okor.oty.doldom<$>,dair cshe chodam dam okor oty doldom
IT2a-n,f6v,"f6v.6,+P0",<%>tchody.shocthol.chocthey.s,tchody shocthol chocthey s
IT2a-n,f6v,"f6v.7,+P0",ychos.ychol.daiin.cthol.dol,ychos ychol daiin cthol dol
IT2a-n,f6v,"f6v.8,+P0",ychor.chor.okchey.qokom,ychor chor okchey qokom
IT2a-n,f6v,"f6v.9,+P0",oeeo.dal.chor.cthom.s,oeeo dal chor cthom s
IT2a-n,f6v,"f6v.10,+P0",qokche?.ychear.kchdy,ychear kchdy
IT2a-n,f6v,"f6v.11,+P0",lor.char.otam.cthom.dy,lor char otam cthom dy
IT2a-n,f6v,"f6v.12,+P0",ytchos.shy.qokam.cthy,ytchos shy qokam cthy
IT2a-n,f6v,"f6v.13,+P0",yodaiin.cthy.s.chor.oees.or,yodaiin cthy s chor oees or
IT2a-n,f6v,"f6v.14,+P0",qokor.chol.cthol.tchalody,qokor chol cthol tchalody
IT2a-n,f6v,"f6v.15,+P0",chockhy.s.os.chy.sain.or,chockhy s os chy sain or
IT2a-n,f6v,"f6v.16,+P0",ochy.cthar.cthar.cthy,ochy cthar cthar cthy
IT2a-n,f6v,"f6v.17,+P0",y.chaiir.ckhal.cthodam.dy,y chaiir ckhal cthodam dy
IT2a-n,f6v,"f6v.18,+P0",ytcho.cthol.ches.cthor,ytcho cthol ches cthor
IT2a-n,f6v,"f6v.19,+P0",ocholy.kchos.chy.dor,ocholy kchos chy dor
IT2a-n,f6v,"f6v.20,+P0",dchor.choldar.okol.daiin,dchor choldar okol daiin
IT2a-n,f6v,"f6v.21,+P0",ycheor.chor.octham<$>,ycheor chor octham
IT2a-n,f7r,"f7r.1,@P0",<%>fchodaiin.shopchey.qko<->shey.qoos.sheey.chorochy,fchodaiin shopchey qkoshey qoos sheey chorochy
IT2a-n,f7r,"f7r.2,+P0",dcheey.keor.shor.dold<->dchey.kchey.otchy.cheody,dcheey keor shor dolddchey kchey otchy cheody
IT2a-n,f7r,"f7r.3,+P0",oeeees.cheodaiin.sheey<->ytcheey.qotchy.chald,oeeees cheodaiin sheeyytcheey qotchy chald
IT2a-n,f7r,"f7r.4,+P0",qokcho.cho.lochey.daiin<->ychey.kchos<->odaiin,qokcho cho lochey daiinychey kchosodaiin
IT2a-n,f7r,"f7r.5,+P0",oaiir<->otaiin<$>,oaiirotaiin
IT2a-n,f7r,"f7r.6,+P0",<%>ksholochey.qotoees.chkoldy<->otchor.choaiin,ksholochey qotoees chkoldyotchor choaiin
IT2a-n,f7r,"f7r.7,+P0",dshoy.cthol.chol.otchol.dain<->shody.shol.chotchy,dshoy cthol chol otchol dainshody shol chotchy
IT2a-n,f7r,"f7r.8,+P0",okchey.deeeese.choty.qokchy<->shol.keey.choty.dain,okchey deeeese choty qokchyshol keey choty dain
IT2a-n,f7r,"f7r.9,+P0",qokechy.olchoiin.chol.cphey<->shckhy.chochy.kchod,qokechy olchoiin chol cpheyshckhy chochy kchod
IT2a-n,f7r,"f7r.10,+P0",schain.chor.daiin.chckhy<$>,schain chor daiin chckhy
IT2a-n,f7v,"f7v.1,@P0",<%>polyshy.shey.tchody.qopchy.otshol.dy.daiin.tshodody,polyshy shey tchody qopchy otshol dy daiin tshodody
IT2a-n,f7v,"f7v.2,+P0",chochy.cthy.daiin.qoky.chcphhy.daiin.cthol.cthy.cthd,chochy cthy daiin qoky chcphhy daiin cthol cthy cthd
IT2a-n,f7v,"f7v.3,+P0",qokchy.dykchy.chkeey.kshy.ky.ty.dor.cheey.ol.cheol.dy,qokchy dykchy chkeey kshy ky ty dor cheey ol cheol dy
IT2a-n,f7v,"f7v.4,+P0",choteeen.oeear.choschy.dain.sho.kshy.shol.deees.dol,choteeen oeear choschy dain sho kshy shol deees dol
IT2a-n,f7v,"f7v.5,+P0",dchodaiin.qotchy.cheey.tcheey<$>,dchodaiin qotchy cheey tcheey
IT2a-n,f7v,"f7v.6,+P0",<%>kchor.sheod.sheodaiin.shodaiin.oksholshol.dais.qos,kchor sheod sheodaiin shodaiin oksholshol dais qos
IT2a-n,f7v,"f7v.7,+P0",okshodeeen.chor.cheor.odaiin.shotcho<->dol.dol.dor.aiin,okshodeeen chor cheor odaiin shotchodol dol dor aiin
IT2a-n,f7v,"f7v.8,+P0",qoteeeo.rcho.cheeody.qotchey.tey<->okchor.daiin,qoteeeo rcho cheeody qotchey teyokchor daiin
IT2a-n,f7v,"f7v.9,+P0",sho.keeo.daiir.chokchy.dor.deol.dy<->dol.daiin<$>,sho keeo daiir chokchy dor deol dydol daiin
IT2a-n,f8r,"f8r.1,@P0",<%>pshol.chor.otshal.chopy<->cphol.chody.shy.cfhodar.shor,pshol chor otshal chopycphol chody shy cfhodar shor
IT2a-n,f8r,"f8r.2,+P0",tchty.sh.kcheals.sho<->okche.do.dchy.dain.al,tchty sh kcheals shookche do dchy dain al
IT2a-n,f8r,"f8r.3,+P0",chodar.shy.ry<->chodaiin.shokchy.chor.dy,chodar shy rychodaiin shokchy chor dy
IT2a-n,f8r,"f8r.4,+P0",qotor.chor.chor.sheey<->dchol.shesed.chofchy.dam,qotor chor chor sheeydchol shesed chofchy dam
IT2a-n,f8r,"f8r.5,+P0",okchey.do.r.cheeey.dy.ky<->scho.chky.ckooaiin.chy.taiin,okchey do r cheeey dy kyscho chky ckooaiin chy taiin
IT2a-n,f8r,"f8r.6,+P0",tosh.ckcheey.koltoldy<->shy.chocty.cheeody.sol,tosh ckcheey koltoldyshy chocty cheeody sol
IT2a-n,f8r,"f8r.7,+P0",choto.kchoan.choor.dain,choto kchoan choor dain
IT2a-n,f8r,"f8r.8,=Pt",ocho.daiin<$>,ocho daiin
IT2a-n,f8r,"f8r.9,*P0",<%>tchoep.sho.pcheey.pchey<->ofchey.dsheey.shol.daiin.shor,tchoep sho pcheey pcheyofchey dsheey shol daiin shor
IT2a-n,f8r,"f8r.10,+P0",daiin.cheey.teeodan.dy<->cheocthy.oksheo.dol.daird,daiin cheey teeodan dycheocthy oksheo dol daird
IT2a-n,f8r,"f8r.11,+P0",shol.cheodaiin.daiin.do<->ytchody.chot.choty.otariin,shol cheodaiin daiin doytchody chot choty otariin
IT2a-n,f8r,"f8r.12,+P0",qochodaiin.shotokody<->chotol,qochodaiin shotokodychotol
IT2a-n,f8r,"f8r.13,=Pt",okokchodm<$>,okokchodm
IT2a-n,f8r,"f8r.14,*P0",<%>ctho.cthey.shol.chofydy<->sho.chey.kshey.lody.cholal,ctho cthey shol chofydysho chey kshey lody cholal
